Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.genus,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.unknown 2
Lactobacillus fermentum,M58819,1555,629,926,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((())))))),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15171,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus fermentum,,,Lactobacillus,,,
Lactobacillus fructivorans,X76330,1570,618,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15172,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus fructivorans,,,Lactobacillus,,,
null,,1552,600,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_NA_15198,--,No,,,,,,,,,,,,,,,
Lactobacillus pontis,X76329,1570,620,950,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15220,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus pontis,,,Lactobacillus,,,
Lactobacillus reuteri,X76328,1571,619,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15223,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus reuteri,,,Lactobacillus,,,
Lactobacillus sanfranciscensis,X76327,1572,618,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15231,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus sanfranciscensis,,,Lactobacillus,,,
Lactobacillus sanfranciscensis,X76331,1572,618,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15232,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus sanfranciscensis,,,Lactobacillus,,,
Staphylococcus schleiferi,S83568,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15290,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus schleiferi,,,Staphylococcus,,,
Staphylococcus aureus,,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15411,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Staphylococcus aureus,X68417,1555,605,950,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15413,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Staphylococcus aureus subsp. aureus N315,,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15414,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus N315,,
Staphylococcus aureus subsp. aureus N315,AP003130,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15415,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus N315,,
Staphylococcus aureus subsp. aureus N315,AP003135,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15416,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus N315,,
Staphylococcus aureus subsp. aureus N315,AP003136,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15417,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus N315,,
Staphylococcus aureus subsp. aureus N315,AP003136,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15418,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus N315,,
Staphylococcus aureus,AP003359,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15419,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Staphylococcus aureus,AP003359,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15420,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Staphylococcus aureus,AP003363,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15421,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Staphylococcus aureus,AP003364,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15422,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Staphylococcus aureus,AP003364,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15423,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,,Staphylococcus,,,
Streptomyces sp. An53,AM039887,1588,656,932,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))(((((((((())))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_1590,--,No,,,,,,,,,,,,,,,
Streptomyces sp. KCTC 0041BP,AM117492,1551,623,928,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())]((((((((()((()())((((((()())(((()))())))))))))(((())))(())))()))))((((((((()))))))))(()),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_1616,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Streptomycetales,Streptomycetaceae,Actinobacteria <phylum>,,Actinobacteria <class>,Streptomyces,,,Streptomyces sp. KCTC 0041BP
Nocardiopsis sp. AM8,AM236241,1582,644,938,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())[(((()))])([((])))))([(((((((())))(((((((()))(())))))))))(((())))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_1626,--,No,,,,,,,,,,,,,,,
Clostridium cellulolyticum,X71847,1642,732,910,Yes,1,16S,3,((((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))())(((()((()())((()())(()()))))()())())()(),(((((((((())(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(()))(((((((()((((()(()))))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),(([(])([(])))([(]))),No,CRW,--,CRW_16S_B_15927,--,No,,,,,,,,,,,,,,,
Desulfotomaculum australicum,M96665,1561,695,866,Yes,1,16S,3,()((()()())()())()()()()[(()])([(]))([((()(()()))()(()(]))))()(((()((()())((()())(()()))))()())())()(),((()))(((((())()())))(((())))(()))()()((()))(())[((())])([((])))([(((((((())))(((((()))(())))))))((()))(()(]))))(())(((((((()((((()(()))))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),[(])([(]))([(])),No,CRW,--,CRW_16S_B_16065,--,No,,,,,,,,,,,,,,,
Desulfotomaculum thermobenzoicum,L15628,1590,660,930,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))(((())))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((((())()))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_16070,--,No,,,,,,,,,,,,,,,
Dialister pneumosintes,Z36297,1553,633,920,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)(((((((((()))(((((())()())))(((())))(()))()(()))))((()))))(())[((())])([((])))))([(((((((())))((((((()))(()))))))))((()))(()(]))))(())](((((((((()(((()(())))((((((()())((((())))()))))))))))(((())))(()))())))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_16073,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister pneumosintes,,,Dialister,,,
Arthrobacter sp. An12,AJ551151,1585,643,942,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[(((()))])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_1749,--,No,,,,,,,,,,,,,,,
Arthrobacter sp. An32,AJ551170,1587,645,942,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[(((()))])([[((]])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))(((((((((())))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_1752,--,No,,,,,,,,,,,,,,,
Moorella thermoautotrophica,L09168,1553,629,924,Yes,1,16S,4,[(](((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))())(((()((()())((()())(()()))))()())())()(),[(](((((((((()))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(()))(((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),[(]([(])([(])))([(]))),No,CRW,--,CRW_16S_B_16348,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella <bacteria>,,Moorella thermoautotrophica,,Moorella group,,
Syntrophobotulus glycolicus,X99706,1557,625,932,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)(((((((((()))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_16430,--,No,,,,,,,,,,,,,,,
Thermoanaerobacter brockii subsp. lactiethylicus,L09170,1571,655,916,Yes,1,16S,4,[(](((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))())(((()((()())((()())(()()))))()())())()(),[(]((((((((())(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(()))(((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),[(]([(])([(])))([(]))),No,CRW,--,CRW_16S_B_16450,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter brockii,,Thermoanaerobacter brockii subsp. lactiethylicus,Thermoanaerobacter,,,
Thermoanaerobacterium saccharolyticum,L09169,1552,636,916,Yes,1,16S,4,[(](((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))())(((()((()())((()())(()()))))()())())()(),[(]((((((((())(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(()))(((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),[(]([(])([(])))([(]))),No,CRW,--,CRW_16S_B_16452,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium saccharolyticum,,,Thermoanaerobacterium,,,
Thermoanaerobacterium thermosulfurigenes,L09171,1574,656,918,Yes,1,16S,4,[(](((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))())(((()((()())((()())(()()))))()())())()(),[(]((((((((())(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(()))(((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),[(]([(])([(])))([(]))),No,CRW,--,CRW_16S_B_16455,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium thermosulfurigenes,,,Thermoanaerobacterium,,,
Thermoanaerobacterium xylanolyticum,L09172,1581,663,918,Yes,1,16S,4,[(](((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))())(((()((()())((()())(()()))))()())())()(),[(]((((((((())(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(()))(((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),[(]([(])([(])))([(]))),No,CRW,--,CRW_16S_B_16456,--,No,,,,,,,,,,,,,,,
Ribes rubrum phytoplasma,AY669063,1613,689,924,Yes,1,16S,3,(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()(((()(()((()())(()()))))()())())()(),(((((((())(((((())()())))(((())))(()))()())))((()))))(())[(((()))])([((]))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())(((((((()((())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([(])([(])))([(])),No,CRW,--,CRW_16S_B_16645,--,No,,,,,,,,,,,,,,,
Streptomyces champavatii,DQ026642,1567,645,922,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_3030,--,No,,,,,,,,,,,,,,,
Streptomyces atroaurantiacus,DQ026645,1569,643,926,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_3033,--,No,,,,,,,,,,,,,,,
Streptomyces yokosukanensis,DQ026652,1555,635,920,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[(((()))])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_3040,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Streptomycetales,Streptomycetaceae,Actinobacteria <phylum>,,Actinobacteria <class>,Streptomyces,,,Streptomyces yokosukanensis
Streptomyces rectiverticillatus,DQ026657,1566,644,922,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())]((((((((()((()())((((((()())(((()))())))))))))(((())))(()))())))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_3045,--,No,,,,,,,,,,,,,,,
Streptomyces albus subsp. albus,DQ026669,1574,650,924,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())(())())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_3055,--,No,,,,,,,,,,,,,,,
Streptomyces sp. DAS 165,DQ345779,1575,643,932,Yes,1,16S,4,([)(((()((()()())()())()())())()[(()])([(])))([((()(()()))()(()(]))))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())[((())])([((])))))([(((((((())))(((((()))(())))))))((()))(()(]))))(())](((((((()((()())((((((()())(((()))())))))))))(((())))(()))()))))((((((((()))))))))(),([)([(])([(])))([(]))],No,CRW,--,CRW_16S_B_3329,--,No,,,,,,,,,,,,,,,
