Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.tribe,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder
Streptococcus pyogenes MGAS10394,CP000003,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3184,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,Terrabacteria group,Streptococcus pyogenes serotype M6,,,,,,Streptococcus pyogenes MGAS10394,,,
Gluconobacter oxydans 621H,CP000009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3185,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,Gluconobacter oxydans,Gluconobacter oxydans 621H,,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3186,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,Gluconobacter oxydans,Gluconobacter oxydans 621H,,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3187,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,Gluconobacter oxydans,Gluconobacter oxydans 621H,,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3188,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,Gluconobacter oxydans,Gluconobacter oxydans 621H,,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3189,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,Gluconobacter oxydans,Gluconobacter oxydans 621H,,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3190,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,Gluconobacter oxydans,Gluconobacter oxydans 621H,,,,,,,,,,
Burkholderia mallei ATCC 23344,CP000010,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3191,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei ATCC 23344,,,,,,,,,,
Burkholderia mallei ATCC 23344,CP000010,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3192,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei ATCC 23344,,,,,,,,,,
Burkholderia mallei ATCC 23344,CP000010,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3193,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei ATCC 23344,,,,,,,,,,
Burkholderia mallei ATCC 23344,CP000011,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3194,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei ATCC 23344,,,,,,,,,,
Burkholderia mallei ATCC 23344,CP000011,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3195,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei ATCC 23344,,,,,,,,,,
Campylobacter jejuni RM1221,CP000025,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3210,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter jejuni,Campylobacter jejuni RM1221,,,delta/epsilon subdivisions,,,,,,,
Campylobacter jejuni RM1221,CP000025,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3211,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter jejuni,Campylobacter jejuni RM1221,,,delta/epsilon subdivisions,,,,,,,
Campylobacter jejuni RM1221,CP000025,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3212,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter jejuni,Campylobacter jejuni RM1221,,,delta/epsilon subdivisions,,,,,,,
Campylobacter jejuni RM1221,CP000025,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3213,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter jejuni,Campylobacter jejuni RM1221,,,delta/epsilon subdivisions,,,,,,,
Shigella dysenteriae Sd197,CP000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3229,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella dysenteriae,Shigella dysenteriae Sd197,,,,,,,,,,
Shigella dysenteriae Sd197,CP000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3230,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella dysenteriae,Shigella dysenteriae Sd197,,,,,,,,,,
Shigella dysenteriae Sd197,CP000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3231,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella dysenteriae,Shigella dysenteriae Sd197,,,,,,,,,,
Shigella dysenteriae Sd197,CP000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3232,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella dysenteriae,Shigella dysenteriae Sd197,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3233,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3234,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3235,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3236,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3237,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3238,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3239,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella boydii,Shigella boydii Sb227,,,,,,,,,,
Shigella sonnei Ss046,CP000038,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3240,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella sonnei,Shigella sonnei Ss046,,,,,,,,,,
Shigella sonnei Ss046,CP000038,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3241,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella sonnei,Shigella sonnei Ss046,,,,,,,,,,
Shigella sonnei Ss046,CP000038,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3242,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella sonnei,Shigella sonnei Ss046,,,,,,,,,,
Shigella sonnei Ss046,CP000038,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3243,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella sonnei,Shigella sonnei Ss046,,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3244,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Terrabacteria group,Staphylococcus aureus subsp. aureus COL,Staphylococcus aureus subsp. aureus,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3245,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Terrabacteria group,Staphylococcus aureus subsp. aureus COL,Staphylococcus aureus subsp. aureus,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3246,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Terrabacteria group,Staphylococcus aureus subsp. aureus COL,Staphylococcus aureus subsp. aureus,,,,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3247,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,Xanthomonas campestris,Xanthomonas campestris pv. campestris,Xanthomonas campestris pv. campestris str. 8004,,,,,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3248,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,Xanthomonas campestris,Xanthomonas campestris pv. campestris,Xanthomonas campestris pv. campestris str. 8004,,,,,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3249,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,Xanthomonas campestris,Xanthomonas campestris pv. campestris,Xanthomonas campestris pv. campestris str. 8004,,,,,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3250,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,Xanthomonas campestris,Xanthomonas campestris pv. campestris,Xanthomonas campestris pv. campestris str. 8004,,,,,,,,,
Rickettsia felis URRWXCal2,CP000053,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3251,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,spotted fever group,Rickettsia felis,Rickettsia felis URRWXCal2,,,,,,Rickettsieae,,,,
Haemophilus influenzae 86-028NP,CP000057,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3259,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus influenzae,Haemophilus influenzae 86-028NP,,,,,,,,,,
Haemophilus influenzae 86-028NP,CP000057,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3260,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus influenzae,Haemophilus influenzae 86-028NP,,,,,,,,,,
Haemophilus influenzae 86-028NP,CP000057,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3261,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus influenzae,Haemophilus influenzae 86-028NP,,,,,,,,,,
Haemophilus influenzae 86-028NP,CP000057,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3262,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus influenzae,Haemophilus influenzae 86-028NP,,,,,,,,,,
Aster yellows witches'-broom phytoplasma AYWB,CP000061,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3270,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma asteris,Aster yellows witches'-broom phytoplasma,Terrabacteria group,Aster yellows witches'-broom phytoplasma AYWB,,,,,,,,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3271,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3272,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3273,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3274,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3275,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3276,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3277,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,,,Pseudomonas syringae group genomosp. 1,,
Psychrobacter arcticus 273-4,CP000082,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3288,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,Psychrobacter arcticus,Psychrobacter arcticus 273-4,,,,,,,,,,
Psychrobacter arcticus 273-4,CP000082,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3289,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,Psychrobacter arcticus,Psychrobacter arcticus 273-4,,,,,,,,,,
Psychrobacter arcticus 273-4,CP000082,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3290,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,Psychrobacter arcticus,Psychrobacter arcticus 273-4,,,,,,,,,,
Psychrobacter arcticus 273-4,CP000082,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3291,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,Psychrobacter arcticus,Psychrobacter arcticus 273-4,,,,,,,,,,
Psychrobacter arcticus 273-4,CP000082,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3292,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,Psychrobacter arcticus,Psychrobacter arcticus 273-4,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3293,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3294,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3295,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3296,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3297,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3298,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3299,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3300,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia psychrerythraea,Colwellia psychrerythraea 34H,,,,,,,,,,
Candidatus Pelagibacter ubique HTCC1062,CP000084,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3301,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,,Candidatus Pelagibacter ubique,Candidatus Pelagibacter ubique HTCC1062,,,,,,,,,,
Burkholderia thailandensis E264,CP000085,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3302,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia thailandensis,Burkholderia thailandensis E264,,,,,,,,,,
Burkholderia thailandensis E264,CP000086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3303,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia thailandensis,Burkholderia thailandensis E264,,,,,,,,,,
Burkholderia thailandensis E264,CP000086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3304,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia thailandensis,Burkholderia thailandensis E264,,,,,,,,,,
Burkholderia thailandensis E264,CP000086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3305,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia thailandensis,Burkholderia thailandensis E264,,,,,,,,,,
Burkholderia thailandensis E264,CP000086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3306,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia thailandensis,Burkholderia thailandensis E264,,,,,,,,,,
Rickettsia bellii RML369-C,CP000087,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3307,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,belli group,Rickettsia bellii,Rickettsia bellii RML369-C,,,,,,Rickettsieae,,,,
Dechloromonas aromatica RCB,CP000089,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3312,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,,Dechloromonas aromatica,Dechloromonas aromatica RCB,,,,,,,,,,
Dechloromonas aromatica RCB,CP000089,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3313,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,,Dechloromonas aromatica,Dechloromonas aromatica RCB,,,,,,,,,,
