Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.tribe,Taxonomy.NCBI.subclass,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.subfamily
uncultured delta proteobacterium,AY933681,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2525,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured delta proteobacterium,AY933682,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2526,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured delta proteobacterium,AY933684,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2527,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured delta proteobacterium,AY933685,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2528,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured delta proteobacterium,AY933686,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2529,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured delta proteobacterium,AY933687,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2530,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured delta proteobacterium,AY934014,73,35,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2656,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Deltaproteobacteria,,,,,environmental samples <delta subdivision>,uncultured delta proteobacterium,,delta/epsilon subdivisions,,,,,,,,,
uncultured marine bacterium,AY934042,73,35,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2669,--,Yes,root,cellular organisms,Bacteria,,,,,,,,environmental samples <Bacteria>,uncultured marine bacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934048,73,35,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2672,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934138,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2722,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934139,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2723,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934141,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2724,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934143,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2726,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934146,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2727,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934147,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2728,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934148,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2729,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934149,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2730,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934150,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2731,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured Colwelliaceae bacterium,AY934151,72,36,36,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2732,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,,,environmental samples <Colwelliaceae>,uncultured Colwelliaceae bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934154,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2734,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934155,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2735,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934158,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2737,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934159,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2738,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934160,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2739,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934161,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2740,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934162,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2741,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934163,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2742,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934164,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2743,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934166,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2745,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934167,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2746,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934170,71,35,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2747,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934171,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2748,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934172,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2749,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934174,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2750,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934176,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2752,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934178,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2754,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934180,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2756,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934181,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2757,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934182,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2758,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934183,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2759,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured gamma proteobacterium,AY934184,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2760,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,environmental samples <gamma proteobacteria>,uncultured gamma proteobacterium,,,,,,,,,,,
uncultured Colwelliaceae bacterium,AY934187,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2762,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,,,environmental samples <Colwelliaceae>,uncultured Colwelliaceae bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934188,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2763,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934189,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2764,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934190,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2765,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934191,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2766,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934192,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2767,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934193,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2768,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934194,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2769,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934195,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2770,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934196,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2771,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934197,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2772,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934198,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2773,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934199,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2774,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934200,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2775,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Chromatiales bacterium,AY934201,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2776,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Chromatiales,,,,environmental samples <Chromatiales>,uncultured Chromatiales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934202,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2777,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934203,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2778,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934204,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2779,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934205,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2780,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934206,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2781,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934207,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2782,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934208,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2783,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934209,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2784,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934210,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2785,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934211,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2786,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934212,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2787,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934213,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2788,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934214,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2789,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934215,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2790,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934216,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2791,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934217,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2792,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934218,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2793,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934219,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2794,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
uncultured Thiotrichales bacterium,AY934220,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2795,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,,environmental samples <Thiotrichales>,uncultured Thiotrichales bacterium,,,,,,,,,,,
