Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.species group,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species subgroup
uncultured Chromatiales bacterium,AY934272,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18517,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Thiotrichales bacterium,AY934273,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18518,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Thiotrichales bacterium,AY934274,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18519,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Chromatiales bacterium,AY934275,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18520,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Chromatiales bacterium,AY934276,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18521,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Chromatiales bacterium,AY934277,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18522,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Chromatiales bacterium,AY934278,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18523,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Thiotrichales bacterium,AY934279,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18524,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Thiotrichales bacterium,AY934280,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18525,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured gamma proteobacterium,AY934281,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18526,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Thiotrichales bacterium,AY934282,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18527,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Thiotrichales bacterium,AY934284,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18528,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Thiotrichales bacterium,AY934285,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18529,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured gamma proteobacterium,AY934289,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18533,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934290,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18534,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934291,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18535,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934324,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18557,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Alteromonadaceae bacterium,AY934329,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18558,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,environmental samples <Alteromonadaceae>,,,,uncultured Alteromonadaceae bacterium,,,,
uncultured gamma proteobacterium,AY934343,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18567,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934346,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18569,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934347,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18570,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Marinobacter sp.,AY934349,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18572,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured gamma proteobacterium,AY934350,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18573,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Marinobacter sp.,AY934351,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18574,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured Marinobacter sp.,AY934352,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18575,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured Marinobacter sp.,AY934353,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18576,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured gamma proteobacterium,AY934354,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18577,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Shewanellaceae bacterium,AY934355,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18578,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,,environmental samples <Shewanellaceae>,,,,uncultured Shewanellaceae bacterium,,,,
uncultured Marinobacter sp.,AY934356,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18579,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured Marinobacter sp.,AY934358,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18581,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured gamma proteobacterium,AY934359,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18582,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Marinobacter sp.,AY934360,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18583,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,environmental samples <Marinobacter>,,,,uncultured Marinobacter sp.,,,,
uncultured Alteromonadaceae bacterium,AY934361,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18584,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,environmental samples <Alteromonadaceae>,,,,uncultured Alteromonadaceae bacterium,,,,
uncultured gamma proteobacterium,AY934363,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18586,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Pseudoalteromonas sp.,AY934367,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18590,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Pseudoalteromonas sp.,AY934368,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18591,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Thiotrichales bacterium,AY934369,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18592,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Thiotrichales bacterium,AY934370,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18593,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured gamma proteobacterium,AY934371,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18594,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934372,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18595,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Chromatiales bacterium,AY934374,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18597,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Chromatiales bacterium,AY934375,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18598,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Pseudoalteromonas sp.,AY934376,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18599,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Thiotrichales bacterium,AY934377,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18600,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured Chromatiales bacterium,AY934378,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18601,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured gamma proteobacterium,AY934379,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18602,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Thiotrichales bacterium,AY934380,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18603,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured gamma proteobacterium,AY934381,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18604,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Alteromonadaceae bacterium,AY934382,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18605,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,environmental samples <Alteromonadaceae>,,,,uncultured Alteromonadaceae bacterium,,,,
uncultured gamma proteobacterium,AY934383,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18606,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Pseudoalteromonas sp.,AY934384,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18607,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Pseudoalteromonas sp.,AY934385,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18608,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Alteromonadaceae bacterium,AY934386,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18609,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,environmental samples <Alteromonadaceae>,,,,uncultured Alteromonadaceae bacterium,,,,
uncultured gamma proteobacterium,AY934387,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18610,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Thiotrichales bacterium,AY934388,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18611,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,,environmental samples <Thiotrichales>,,,,uncultured Thiotrichales bacterium,,,,
uncultured gamma proteobacterium,AY934391,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18614,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Shewanellaceae bacterium,AY934392,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18615,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,,environmental samples <Shewanellaceae>,,,,uncultured Shewanellaceae bacterium,,,,
uncultured Alteromonadales bacterium,AY934393,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18616,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,,,environmental samples <Alteromonadales>,,,,uncultured Alteromonadales bacterium,,,,
uncultured gamma proteobacterium,AY934394,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18617,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Shewanellaceae bacterium,AY934396,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18618,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,,environmental samples <Shewanellaceae>,,,,uncultured Shewanellaceae bacterium,,,,
uncultured Pseudoalteromonas sp.,AY934397,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18619,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Pseudoalteromonas sp.,AY934398,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18620,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured gamma proteobacterium,AY934399,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18621,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Chromatiales bacterium,AY934400,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18622,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured Pseudoalteromonas sp.,AY934401,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18623,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Pseudoalteromonas sp.,AY934402,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18624,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured gamma proteobacterium,AY934403,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18625,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Shewanellaceae bacterium,AY934404,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18626,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,,environmental samples <Shewanellaceae>,,,,uncultured Shewanellaceae bacterium,,,,
uncultured Pseudoalteromonas sp.,AY934405,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18627,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured gamma proteobacterium,AY934407,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18629,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934408,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18630,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Alteromonadaceae bacterium,AY934409,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18631,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,environmental samples <Alteromonadaceae>,,,,uncultured Alteromonadaceae bacterium,,,,
uncultured gamma proteobacterium,AY934410,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18632,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934411,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18633,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934412,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18634,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934414,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18635,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934415,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18636,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934416,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18637,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Chromatiales bacterium,AY934417,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18638,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,environmental samples <Chromatiales>,,,,uncultured Chromatiales bacterium,,,,
uncultured gamma proteobacterium,AY934418,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18639,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured gamma proteobacterium,AY934419,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18640,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
uncultured Shewanellaceae bacterium,AY934420,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18641,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,,environmental samples <Shewanellaceae>,,,,uncultured Shewanellaceae bacterium,,,,
uncultured Pseudoalteromonas sp.,AY934421,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18642,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured Pseudoalteromonas sp.,AY934422,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18643,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,environmental samples <Pseudoalteromonas>,,,,uncultured Pseudoalteromonas sp.,,,,
uncultured gamma proteobacterium,AY934423,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18644,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
