Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.order,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.class,Taxonomy.NCBI.family,Taxonomy.NCBI.phylum,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species group,Taxonomy.NCBI.tribe,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.suborder,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.subgenus,Taxonomy.NCBI.subclass
Erwinia amylovora,AF449654,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16525,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449656,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16526,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449660,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16527,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449662,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16528,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia pyrifoliae,AF449666,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16529,--,Yes,root,cellular organisms,Bacteria,,Erwinia pyrifoliae,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia pyrifoliae,AF449669,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16530,--,Yes,root,cellular organisms,Bacteria,,Erwinia pyrifoliae,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449672,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_16531,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449674,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_16532,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449680,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_16533,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449681,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_16534,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449684,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16535,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Erwinia amylovora,AF449686,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16536,--,Yes,root,cellular organisms,Bacteria,,Erwinia amylovora,,Enterobacterales,,Erwinia,,,Gammaproteobacteria,Erwiniaceae,Proteobacteria,,,,,,,,,
Maize bushy stunt phytoplasma,AF487779,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16552,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Maize bushy stunt phytoplasma,,Acholeplasmatales,,Candidatus Phytoplasma,,,Mollicutes,Acholeplasmataceae,Tenericutes,,Candidatus Phytoplasma asteris,,,,,,,
Chinaberry yellows phytoplasma,AF495657,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16555,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Chinaberry yellows phytoplasma,,Acholeplasmatales,,Candidatus Phytoplasma,,,Mollicutes,Acholeplasmataceae,Tenericutes,,16SrXIII (Mexican periwinkle virescence group),,,,,,,
Chinaberry yellows phytoplasma,AF495882,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16556,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Chinaberry yellows phytoplasma,,Acholeplasmatales,,Candidatus Phytoplasma,,,Mollicutes,Acholeplasmataceae,Tenericutes,,16SrXIII (Mexican periwinkle virescence group),,,,,,,
Comamonas testosteroni,AF498366,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16557,--,Yes,root,cellular organisms,Bacteria,,Comamonas testosteroni,,Burkholderiales,,Comamonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Comamonas testosteroni,AF498367,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16558,--,Yes,root,cellular organisms,Bacteria,,Comamonas testosteroni,,Burkholderiales,,Comamonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Comamonas testosteroni,AF498368,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16559,--,Yes,root,cellular organisms,Bacteria,,Comamonas testosteroni,,Burkholderiales,,Comamonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Candidatus Pelagibacter ubique,AF510191,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16564,--,Yes,root,cellular organisms,Bacteria,,Candidatus Pelagibacter ubique,,Pelagibacterales,,Candidatus Pelagibacter,,,Alphaproteobacteria,Pelagibacteraceae,Proteobacteria,,,,,,,,,
Candidatus Pelagibacter ubique,AF510193,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16565,--,Yes,root,cellular organisms,Bacteria,,Candidatus Pelagibacter ubique,,Pelagibacterales,,Candidatus Pelagibacter,,,Alphaproteobacteria,Pelagibacteraceae,Proteobacteria,,,,,,,,,
Acidithiobacillus caldus,AF512808,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16680,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus caldus,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus ferrooxidans,AF512809,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16681,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus ferrooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus ferrooxidans,AF512810,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16682,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus ferrooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512812,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16684,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512813,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16685,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512814,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16686,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512815,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_16687,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512816,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16688,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512817,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16689,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512818,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16690,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512819,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16691,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512820,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16692,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512821,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16693,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512822,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16694,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512823,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16695,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512824,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16696,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Acidithiobacillus thiooxidans,AF512825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16697,--,Yes,root,cellular organisms,Bacteria,,Acidithiobacillus thiooxidans,,Acidithiobacillales,,Acidithiobacillus,,,Acidithiobacillia,Acidithiobacillaceae,Proteobacteria,,,,,,,,,
Candidatus Phytoplasma phoenicium,AF515636,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16708,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Candidatus Phytoplasma phoenicium,,Acholeplasmatales,,Candidatus Phytoplasma,,,Mollicutes,Acholeplasmataceae,Tenericutes,,16SrIX (Pigeon pea witches'-broom group),,,,,,,
Sodalis glossinidius,AF548136,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16745,--,Yes,root,cellular organisms,Bacteria,,Sodalis glossinidius,,Enterobacterales,,Sodalis,,,Gammaproteobacteria,Pectobacteriaceae,Proteobacteria,,,,,,,,,
primary endosymbiont of Sitophilus zeamais,AF548140,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16748,--,Yes,root,cellular organisms,Bacteria,unclassified Enterobacteriaceae,primary endosymbiont of Sitophilus zeamais,,Enterobacterales,unclassified Enterobacteriaceae (miscellaneous),,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
primary endosymbiont of Sitophilus zeamais,AF548141,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16749,--,Yes,root,cellular organisms,Bacteria,unclassified Enterobacteriaceae,primary endosymbiont of Sitophilus zeamais,,Enterobacterales,unclassified Enterobacteriaceae (miscellaneous),,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Gluconobacter oxydans,AJ007763,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16759,--,Yes,root,cellular organisms,Bacteria,,Gluconobacter oxydans,,Rhodospirillales,,Gluconobacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Acetobacter aceti,AJ007831,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16760,--,Yes,root,cellular organisms,Bacteria,,Acetobacter aceti,,Rhodospirillales,,Acetobacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,Acetobacter subgen. Acetobacter,
Gluconacetobacter liquefaciens,AJ007833,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16762,--,Yes,root,cellular organisms,Bacteria,,Gluconacetobacter liquefaciens,,Rhodospirillales,,Gluconacetobacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Acetobacter pasteurianus,AJ007834,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16763,--,Yes,root,cellular organisms,Bacteria,,Acetobacter pasteurianus,,Rhodospirillales,,Acetobacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Roseovarius tolerans,AJ012700,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16765,--,Yes,root,cellular organisms,Bacteria,,Roseovarius tolerans,,Rhodobacterales,,Roseovarius,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Roseovarius tolerans,AJ012701,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16766,--,Yes,root,cellular organisms,Bacteria,,Roseovarius tolerans,,Rhodobacterales,,Roseovarius,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Roseovarius tolerans,AJ012702,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16767,--,Yes,root,cellular organisms,Bacteria,,Roseovarius tolerans,,Rhodobacterales,,Roseovarius,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Roseovarius tolerans,AJ012703,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16768,--,Yes,root,cellular organisms,Bacteria,,Roseovarius tolerans,,Rhodobacterales,,Roseovarius,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Antarctobacter heliothermus,AJ012704,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16769,--,Yes,root,cellular organisms,Bacteria,,Antarctobacter heliothermus,,Rhodobacterales,,Antarctobacter,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Marinovum algicola,AJ012705,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16770,--,Yes,root,cellular organisms,Bacteria,,Marinovum algicola,,Rhodobacterales,,Marinovum,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Roseobacter denitrificans OCh 114,AJ012706,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16771,--,Yes,root,cellular organisms,Bacteria,Roseobacter denitrificans OCh 114,Roseobacter denitrificans,,Rhodobacterales,,Roseobacter,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Roseobacter litoralis Och 149,AJ012707,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16772,--,Yes,root,cellular organisms,Bacteria,Roseobacter litoralis Och 149,Roseobacter litoralis,,Rhodobacterales,,Roseobacter,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Leptospirillum ferrooxidans,AJ237904,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16774,--,Yes,root,cellular organisms,Bacteria,,Nitrospira <class>,Leptospirillum ferrooxidans,Nitrospirales,,Leptospirillum,,,,Nitrospiraceae,Nitrospirae,,Leptospirillum sp. Group I,,,,,,,
Ochrobactrum anthropi,AJ242576,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16777,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum anthropi,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Ochrobactrum anthropi,AJ242577,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16778,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum anthropi,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Ochrobactrum anthropi,AJ242578,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16779,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum anthropi,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Ochrobactrum anthropi,AJ242580,77,33,44,No,0,tRNA,0,(()()()),((()(())())),--,No,CRW,--,CRW_t_B_16780,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum anthropi,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Ochrobactrum grignonense,AJ242581,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16781,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum grignonense,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Ochrobactrum intermedium,AJ242582,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16782,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum intermedium,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Ochrobactrum intermedium,AJ242583,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16783,--,Yes,root,cellular organisms,Bacteria,,Ochrobactrum intermedium,,Rhizobiales,,Ochrobactrum,,,Alphaproteobacteria,Brucellaceae,Proteobacteria,,,,,,,,,
Pseudomonas stutzeri,AJ251900,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16786,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251901,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16787,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251902,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16788,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251903,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16789,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251904,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16790,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251905,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16791,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251906,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16792,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251907,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16793,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251908,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_16794,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251909,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16795,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas stutzeri,AJ251910,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16796,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
Pseudomonas balearica,AJ279238,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16801,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas balearica,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,,,,,,
Pseudomonas balearica,AJ279239,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16802,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas balearica,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,,,,,,
Pseudomonas chlororaphis,AJ279240,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16803,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas chlororaphis,Pseudomonas chlororaphis subsp. chlororaphis,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas chlororaphis group,,,,,,,
Pseudomonas cichorii,AJ279242,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16804,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas cichorii,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas syringae group,,,,,,,
Pseudomonas agarici,AJ279243,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16805,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas agarici,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,,,,,,,,
Pseudomonas tolaasii,AJ279244,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16806,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas tolaasii,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas fluorescens group,,,,,,,
Pseudomonas stutzeri,AJ390581,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16837,--,Yes,root,cellular organisms,Bacteria,,Pseudomonas stutzeri,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas stutzeri group,,Pseudomonas stutzeri subgroup,,,,,
