Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum,Taxonomy.ENA.class,Taxonomy.ENA.order,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.species group,Taxonomy.ENA.unknown 0,Taxonomy.ENA.tribe,Taxonomy.ENA.no rank 0,Taxonomy.ENA.suborder
Pseudomonas fluorescens,AY582367,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2288,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582368,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2289,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582369,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2290,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582370,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2291,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582371,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2292,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582372,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2293,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582373,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2294,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582375,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2295,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582376,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2296,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582377,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2297,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582380,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2298,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Pseudomonas fluorescens,AY582381,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2299,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
uncultured gamma proteobacterium,AY627374,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2318,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,,,environmental samples,
uncultured gamma proteobacterium,AY627375,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2319,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,,,environmental samples,
uncultured gamma proteobacterium,AY627376,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2320,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,,,environmental samples,
uncultured gamma proteobacterium,AY627383,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2323,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,,,environmental samples,
Azospirillum lipoferum,AY685923,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2339,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,,,,,
Azospirillum lipoferum,AY685924,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2340,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,,,,,
Azospirillum brasilense,AY685926,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2341,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,,,,,
Azospirillum brasilense,AY685927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2342,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,,,,,
uncultured Bartonella sp.,AY763103,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2377,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,environmental samples,
Bartonella quintana,AY763120,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2378,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Bartonella quintana,AY763121,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2379,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Paenibacillus lentimorbus,AY763502,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2380,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,,,,
Paenibacillus lentimorbus,AY763503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2381,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,,,,
uncultured Bartonella sp.,AY788988,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2403,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,environmental samples,
Ethanoligenens harbinense,AY833422,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2409,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833423,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2410,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833424,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2411,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833425,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2412,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833427,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2413,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833428,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2414,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833429,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2415,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833430,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2416,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ethanoligenens harbinense,AY833431,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2417,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,,,,,
Ralstonia pickettii,AY847456,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_2430,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,,,,,
Ralstonia pickettii,AY847457,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2431,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,,,,,
Zymomonas mobilis subsp. francensis,AY940086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2969,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,,,,,
Zymomonas mobilis subsp. francensis,AY940087,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2970,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,,,,,
Zymomonas mobilis subsp. pomaceae,AY940088,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2971,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,,,,,
Xanthomonas translucens,AY994099,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2992,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2999,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,
Bacillus halodurans C-125,BA000004,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3001,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus halodurans C-125,BA000004,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3002,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus halodurans C-125,BA000004,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3003,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus halodurans C-125,BA000004,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3004,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus halodurans C-125,BA000004,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3005,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus halodurans C-125,BA000004,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3006,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3018,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3019,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3020,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3021,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Oceanobacillus iheyensis HTE831,BA000028,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3032,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,,,,,
Oceanobacillus iheyensis HTE831,BA000028,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3033,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,,,,,
Vibrio parahaemolyticus RIMD 2210633,BA000031,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3038,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio parahaemolyticus RIMD 2210633,BA000031,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3039,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio parahaemolyticus RIMD 2210633,BA000031,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3040,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio parahaemolyticus RIMD 2210633,BA000031,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3041,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio parahaemolyticus RIMD 2210633,BA000032,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3042,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3043,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3044,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3045,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Streptococcus pyogenes SSI-1,BA000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3046,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,
Streptococcus pyogenes SSI-1,BA000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3047,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,
Streptococcus pyogenes SSI-1,BA000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3048,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,
Streptococcus pyogenes SSI-1,BA000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3049,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,
Streptococcus pyogenes SSI-1,BA000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3050,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,
Vibrio vulnificus YJ016,BA000037,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3055,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio vulnificus YJ016,BA000037,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3056,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio vulnificus YJ016,BA000037,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3057,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Vibrio vulnificus YJ016,BA000037,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3058,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
Geobacillus kaustophilus HTA426,BA000043,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3059,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,,,,
Geobacillus kaustophilus HTA426,BA000043,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3060,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,,,,
Geobacillus kaustophilus HTA426,BA000043,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3064,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,,,,
Bacillus subtilis,D26185,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3065,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis,K01986,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3068,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis,M87888,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3070,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis,J01551,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3071,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis,K00141,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3074,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bartonella quintana,L35100,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3075,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Bartonella henselae,L35101,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3076,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Bartonella elizabethae,L35103,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3078,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Bartonella bacilliformis,L26364,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3079,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Nitrosomonas europaea ATCC 19718,BX321856,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3099,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,,,,,
Nitrosomonas europaea ATCC 19718,BX321863,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3100,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3105,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3106,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3107,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3108,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3109,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3110,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
Burkholderia pseudomallei K96243,BX571965,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3116,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Burkholderia pseudomallei K96243,BX571965,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3117,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Burkholderia pseudomallei K96243,BX571965,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3118,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Burkholderia pseudomallei K96243,BX571965,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3119,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Burkholderia pseudomallei K96243,BX571966,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3120,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Rhodopseudomonas palustris CGA009,BX572593,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3127,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,,,,,
Rhodopseudomonas palustris CGA009,BX572594,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3128,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,,,,,
Bordetella parapertussis,BX640426,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3135,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,
Bordetella parapertussis,BX640426,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3136,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,
Bordetella parapertussis,BX640428,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3137,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,
Bordetella parapertussis,BX640430,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3138,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,
Bordetella parapertussis,BX640434,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3139,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,
Bartonella quintana str. Toulouse,BX897700,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3151,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Bartonella quintana str. Toulouse,BX897700,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3152,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,
Yersinia pseudotuberculosis IP 32953,BX936398,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3157,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
Yersinia pseudotuberculosis IP 32953,BX936398,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3158,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
Yersinia pseudotuberculosis IP 32953,BX936398,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3159,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
