Organism name,Length,Benchmark ID,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum
uncultured Ureaplasma sp.,1010,CRW_16S_B_16666,Bacteria,Firmicutes
Candidatus Phytoplasma fraxini,1232,CRW_16S_B_16673,Bacteria,Firmicutes
Aster yellows phytoplasma,1141,CRW_16S_B_16674,Bacteria,Firmicutes
Bamboo witches'-broom phytoplasma,1168,CRW_16S_B_16683,Bacteria,Firmicutes
Aster yellows phytoplasma,1243,CRW_16S_B_16691,Bacteria,Firmicutes
uncultured bacterium,1028,CRW_16S_B_16692,Bacteria,Chloroflexi
uncultured bacterium,1055,CRW_16S_B_16693,Bacteria,Chloroflexi
Chayote whiteness phytoplasma,1219,CRW_16S_B_16694,Bacteria,Firmicutes
uncultured bacterium,1346,CRW_16S_B_16701,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16702,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16703,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16704,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16705,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16706,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16707,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16708,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16709,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16710,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16711,Bacteria,Chloroflexi
uncultured bacterium,1347,CRW_16S_B_16712,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16713,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16714,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16715,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16716,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16717,Bacteria,Chloroflexi
uncultured bacterium,1347,CRW_16S_B_16718,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16719,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16720,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16721,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16722,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16723,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16724,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16725,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16726,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16727,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16728,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16729,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16730,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16731,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16732,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16733,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16734,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16735,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16736,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16737,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16738,Bacteria,Chloroflexi
Bulleidia extructa,1348,CRW_16S_B_16741,Bacteria,Firmicutes
uncultured bacterium,1340,CRW_16S_B_16752,Bacteria,Chloroflexi
uncultured actinobacterium,1062,CRW_16S_B_2044,Bacteria,Actinobacteria
Candidatus Phytoplasma fragariae,1333,CRW_16S_B_16761,Bacteria,Firmicutes
Candidatus Phytoplasma solani,1242,CRW_16S_B_16769,Bacteria,Firmicutes
Candidatus Phytoplasma solani,1243,CRW_16S_B_16770,Bacteria,Firmicutes
Candidatus Phytoplasma solani,1093,CRW_16S_B_16782,Bacteria,Firmicutes
Aster yellows phytoplasma,1095,CRW_16S_B_16783,Bacteria,Firmicutes
Aster yellows phytoplasma,1098,CRW_16S_B_16784,Bacteria,Firmicutes
Aster yellows phytoplasma,1099,CRW_16S_B_16785,Bacteria,Firmicutes
uncultured bacterium,1349,CRW_16S_B_16792,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16793,Bacteria,Chloroflexi
uncultured bacterium,1348,CRW_16S_B_16794,Bacteria,Chloroflexi
uncultured bacterium,1346,CRW_16S_B_16795,Bacteria,Chloroflexi
Chilli little leaf phytoplasma,1297,CRW_16S_B_16797,Bacteria,Firmicutes
Chrysanthemum witches'-broom phytoplasma,1396,CRW_16S_B_16809,Bacteria,Firmicutes
Candidatus Phytoplasma solani,1371,CRW_16S_B_16812,Bacteria,Firmicutes
Paulownia witches'-broom phytoplasma,1237,CRW_16S_B_16819,Bacteria,Firmicutes
Jujube witches'-broom phytoplasma,1239,CRW_16S_B_16821,Bacteria,Firmicutes
Mycoplasma haemofelis,1377,CRW_16S_B_16837,Bacteria,Firmicutes
Candidatus Phytoplasma fraxini,1400,CRW_16S_B_16918,Bacteria,Firmicutes
Candidatus Phytoplasma trifolii,1391,CRW_16S_B_16924,Bacteria,Firmicutes
Canadian peach X phytoplasma,1395,CRW_16S_B_16930,Bacteria,Firmicutes
Candidatus Phytoplasma ulmi,1390,CRW_16S_B_16932,Bacteria,Firmicutes
Sweet potato witches'-broom phytoplasma,1397,CRW_16S_B_16953,Bacteria,Firmicutes
Kitasatospora nipponensis,1390,CRW_16S_B_2069,Bacteria,Actinobacteria
Kitasatospora kifunensis,1380,CRW_16S_B_2070,Bacteria,Actinobacteria
Spiroplasma clarkii,1387,CRW_16S_B_17026,Bacteria,Firmicutes
Streptomyces sp. AH030061,1389,CRW_16S_B_2178,Bacteria,Actinobacteria
Nocardia mexicana,1329,CRW_16S_B_2212,Bacteria,Actinobacteria
Nocardia mexicana,1330,CRW_16S_B_2214,Bacteria,Actinobacteria
Nocardia mexicana,1330,CRW_16S_B_2215,Bacteria,Actinobacteria
Streptomyces sp. 287,1342,CRW_16S_B_2253,Bacteria,Actinobacteria
Mycobacterium simiae,1203,CRW_16S_B_2266,Bacteria,Actinobacteria
Mycobacterium asiaticum,1025,CRW_16S_B_2330,Bacteria,Actinobacteria
Micrococcus lylae,1318,CRW_16S_B_2333,Bacteria,Actinobacteria
Rhodococcus erythropolis,1334,CRW_16S_B_2334,Bacteria,Actinobacteria
Mycobacterium flavescens,1180,CRW_16S_B_2335,Bacteria,Actinobacteria
Mycobacterium flavescens,1180,CRW_16S_B_2336,Bacteria,Actinobacteria
Mycobacterium flavescens,1179,CRW_16S_B_2337,Bacteria,Actinobacteria
Mycobacterium triviale,1384,CRW_16S_B_2338,Bacteria,Actinobacteria
Mycobacterium triviale,1387,CRW_16S_B_2339,Bacteria,Actinobacteria
Mycobacterium triviale,1395,CRW_16S_B_2340,Bacteria,Actinobacteria
uncultured actinobacterium,1247,CRW_16S_B_2341,Bacteria,Actinobacteria
uncultured actinobacterium,1238,CRW_16S_B_2342,Bacteria,Actinobacteria
uncultured actinobacterium,1238,CRW_16S_B_2343,Bacteria,Actinobacteria
uncultured actinobacterium,1240,CRW_16S_B_2344,Bacteria,Actinobacteria
uncultured actinobacterium,1246,CRW_16S_B_2345,Bacteria,Actinobacteria
uncultured actinobacterium,1239,CRW_16S_B_2346,Bacteria,Actinobacteria
uncultured actinobacterium,1252,CRW_16S_B_2347,Bacteria,Actinobacteria
uncultured actinobacterium,1252,CRW_16S_B_2348,Bacteria,Actinobacteria
uncultured actinobacterium,1240,CRW_16S_B_2349,Bacteria,Actinobacteria
uncultured actinobacterium,1247,CRW_16S_B_2350,Bacteria,Actinobacteria
uncultured actinobacterium,1240,CRW_16S_B_2351,Bacteria,Actinobacteria
uncultured actinobacterium,1239,CRW_16S_B_2352,Bacteria,Actinobacteria
uncultured actinobacterium,1247,CRW_16S_B_2353,Bacteria,Actinobacteria
Streptomyces sp. C39,1277,CRW_16S_B_2358,Bacteria,Actinobacteria
Streptomyces sp. MC2,1259,CRW_16S_B_2363,Bacteria,Actinobacteria
uncultured actinobacterium,1239,CRW_16S_B_2369,Bacteria,Actinobacteria
uncultured actinobacterium,1237,CRW_16S_B_2370,Bacteria,Actinobacteria
uncultured actinobacterium,1240,CRW_16S_B_2371,Bacteria,Actinobacteria
uncultured actinobacterium,1251,CRW_16S_B_2374,Bacteria,Actinobacteria
uncultured actinobacterium,1240,CRW_16S_B_2375,Bacteria,Actinobacteria
uncultured actinobacterium,1246,CRW_16S_B_2376,Bacteria,Actinobacteria
uncultured actinobacterium,1237,CRW_16S_B_2377,Bacteria,Actinobacteria
uncultured actinobacterium,1239,CRW_16S_B_2378,Bacteria,Actinobacteria
uncultured actinobacterium,1242,CRW_16S_B_2379,Bacteria,Actinobacteria
uncultured actinobacterium,1250,CRW_16S_B_2388,Bacteria,Actinobacteria
uncultured actinobacterium,1252,CRW_16S_B_2389,Bacteria,Actinobacteria
uncultured actinobacterium,1243,CRW_16S_B_2390,Bacteria,Actinobacteria
uncultured actinobacterium,1250,CRW_16S_B_2391,Bacteria,Actinobacteria
Mycobacterium austroafricanum,1339,CRW_16S_B_2440,Bacteria,Actinobacteria
Rhodococcus erythropolis,1377,CRW_16S_B_2452,Bacteria,Actinobacteria
Rhodococcus erythropolis,1386,CRW_16S_B_2453,Bacteria,Actinobacteria
Micromonospora terrae,1330,CRW_16S_B_2476,Bacteria,Actinobacteria
Rhodococcus erythropolis,1344,CRW_16S_B_2478,Bacteria,Actinobacteria
Rhodococcus erythropolis,1341,CRW_16S_B_2479,Bacteria,Actinobacteria
uncultured actinobacterium,1245,CRW_16S_B_2512,Bacteria,Actinobacteria
uncultured actinobacterium,1246,CRW_16S_B_2513,Bacteria,Actinobacteria
uncultured actinobacterium,1249,CRW_16S_B_2514,Bacteria,Actinobacteria
uncultured actinobacterium,1249,CRW_16S_B_2515,Bacteria,Actinobacteria
uncultured actinobacterium,1271,CRW_16S_B_2516,Bacteria,Actinobacteria
Arthrobacter sp. KW,1374,CRW_16S_B_2517,Bacteria,Actinobacteria
Streptomyces griseus,1397,CRW_16S_B_2518,Bacteria,Actinobacteria
Streptomyces bikiniensis,1382,CRW_16S_B_2535,Bacteria,Actinobacteria
Streptomyces fradiae,1304,CRW_16S_B_257,Bacteria,Actinobacteria
Streptomyces vinaceus,1151,CRW_16S_B_2614,Bacteria,Actinobacteria
Streptomyces anulatus,1353,CRW_16S_B_2633,Bacteria,Actinobacteria
Streptomyces flaveolus,1192,CRW_16S_B_2635,Bacteria,Actinobacteria
Streptomyces griseoaurantiacus,1397,CRW_16S_B_2708,Bacteria,Actinobacteria
Streptomyces griseolus,1399,CRW_16S_B_2709,Bacteria,Actinobacteria
Streptomyces avellaneus,1328,CRW_16S_B_2729,Bacteria,Actinobacteria
Streptomyces canarius,1318,CRW_16S_B_2732,Bacteria,Actinobacteria
Streptomyces carpinensis,1285,CRW_16S_B_2734,Bacteria,Actinobacteria
Streptomyces costaricanus,1311,CRW_16S_B_2736,Bacteria,Actinobacteria
Streptomyces roseoverticillatus subsp. melrosporus,1318,CRW_16S_B_2738,Bacteria,Actinobacteria
Streptomyces filipinensis,1367,CRW_16S_B_2739,Bacteria,Actinobacteria
Streptomyces flaveus,1363,CRW_16S_B_274,Bacteria,Actinobacteria
Streptomyces flavotricini,1315,CRW_16S_B_2740,Bacteria,Actinobacteria
Streptomyces fulvissimus,1322,CRW_16S_B_2743,Bacteria,Actinobacteria
Streptomyces gancidicus,1377,CRW_16S_B_2744,Bacteria,Actinobacteria
Streptomyces netropsis,1318,CRW_16S_B_2746,Bacteria,Actinobacteria
Streptomyces polychromogenes,1326,CRW_16S_B_2747,Bacteria,Actinobacteria
Streptomyces spectabilis,1317,CRW_16S_B_2750,Bacteria,Actinobacteria
Catenuloplanes japonicus,1192,CRW_16S_B_2835,Bacteria,Actinobacteria
Catenuloplanes japonicus,1128,CRW_16S_B_2836,Bacteria,Actinobacteria
Catenuloplanes japonicus,1145,CRW_16S_B_2837,Bacteria,Actinobacteria
Couchioplanes caeruleus,1148,CRW_16S_B_2838,Bacteria,Actinobacteria
Corynebacterium accolens,1393,CRW_16S_B_2866,Bacteria,Actinobacteria
Corynebacterium afermentans,1326,CRW_16S_B_2867,Bacteria,Actinobacteria
Corynebacterium afermentans,1325,CRW_16S_B_2868,Bacteria,Actinobacteria
Corynebacterium afermentans,1368,CRW_16S_B_2869,Bacteria,Actinobacteria
Corynebacterium ammoniagenes,1311,CRW_16S_B_2871,Bacteria,Actinobacteria
Corynebacterium argentoratense,1314,CRW_16S_B_2876,Bacteria,Actinobacteria
Corynebacterium amycolatum,1322,CRW_16S_B_2877,Bacteria,Actinobacteria
Corynebacterium sp.,1285,CRW_16S_B_2878,Bacteria,Actinobacteria
Corynebacterium bovis,1387,CRW_16S_B_2879,Bacteria,Actinobacteria
Corynebacterium callunae,1322,CRW_16S_B_2882,Bacteria,Actinobacteria
Corynebacterium cystitidis,1322,CRW_16S_B_2886,Bacteria,Actinobacteria
Corynebacterium diphtheriae,1391,CRW_16S_B_2888,Bacteria,Actinobacteria
Corynebacterium genitalium,1392,CRW_16S_B_2896,Bacteria,Actinobacteria
Corynebacterium jeikeium,1333,CRW_16S_B_2903,Bacteria,Actinobacteria
Corynebacterium kutscheri,1331,CRW_16S_B_2906,Bacteria,Actinobacteria
Corynebacterium kutscheri,1338,CRW_16S_B_2907,Bacteria,Actinobacteria
Corynebacterium macginleyi,1393,CRW_16S_B_2908,Bacteria,Actinobacteria
Corynebacterium matruchotii,1346,CRW_16S_B_2909,Bacteria,Actinobacteria
Corynebacterium matruchotii,1327,CRW_16S_B_2910,Bacteria,Actinobacteria
Corynebacterium minutissimum,1400,CRW_16S_B_2912,Bacteria,Actinobacteria
Corynebacterium mycetoides,1396,CRW_16S_B_2914,Bacteria,Actinobacteria
Corynebacterium pilosum,1381,CRW_16S_B_2917,Bacteria,Actinobacteria
Corynebacterium pilosum,1306,CRW_16S_B_2918,Bacteria,Actinobacteria
Corynebacterium propinquum,1396,CRW_16S_B_2920,Bacteria,Actinobacteria
Corynebacterium pseudodiphtheriticum,1396,CRW_16S_B_2922,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2927,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2929,Bacteria,Actinobacteria
Corynebacterium renale,1289,CRW_16S_B_2931,Bacteria,Actinobacteria
Corynebacterium renale,1389,CRW_16S_B_2932,Bacteria,Actinobacteria
Corynebacterium renale,1399,CRW_16S_B_2934,Bacteria,Actinobacteria
Corynebacterium renale,1395,CRW_16S_B_2936,Bacteria,Actinobacteria
Corynebacterium renale,1366,CRW_16S_B_2937,Bacteria,Actinobacteria
Corynebacterium glucuronolyticum,1323,CRW_16S_B_2939,Bacteria,Actinobacteria
Corynebacterium sp.,1393,CRW_16S_B_2940,Bacteria,Actinobacteria
Corynebacterium striatum,1324,CRW_16S_B_2942,Bacteria,Actinobacteria
Corynebacterium ulcerans,1314,CRW_16S_B_2945,Bacteria,Actinobacteria
Corynebacterium ulcerans,1395,CRW_16S_B_2946,Bacteria,Actinobacteria
Corynebacterium xerosis,1324,CRW_16S_B_2953,Bacteria,Actinobacteria
Corynebacterium xerosis,1317,CRW_16S_B_2954,Bacteria,Actinobacteria
Arthrobacter sp.,1386,CRW_16S_B_2981,Bacteria,Actinobacteria
Dactylosporangium aurantiacum,1358,CRW_16S_B_2986,Bacteria,Actinobacteria
Streptomyces filamentosus,1344,CRW_16S_B_3020,Bacteria,Actinobacteria
Streptomyces carpinensis,1327,CRW_16S_B_3051,Bacteria,Actinobacteria
Streptomyces murinus,1364,CRW_16S_B_3053,Bacteria,Actinobacteria
Mycobacterium rhodesiae,1374,CRW_16S_B_3060,Bacteria,Actinobacteria
Mycobacterium triviale,1260,CRW_16S_B_3061,Bacteria,Actinobacteria
Mycobacterium nonchromogenicum,1374,CRW_16S_B_3062,Bacteria,Actinobacteria
Mycobacterium terrae,1374,CRW_16S_B_3063,Bacteria,Actinobacteria
Arthrobacter sp.,1378,CRW_16S_B_3110,Bacteria,Actinobacteria
Arthrobacter sp. HL-2005,1392,CRW_16S_B_3118,Bacteria,Actinobacteria
Micromonospora chalcea,1389,CRW_16S_B_3119,Bacteria,Actinobacteria
Micromonospora echinospora,1373,CRW_16S_B_3122,Bacteria,Actinobacteria
Micromonospora floridensis,1381,CRW_16S_B_3124,Bacteria,Actinobacteria
Micromonospora matsumotoense,1364,CRW_16S_B_3125,Bacteria,Actinobacteria
Mycobacterium senegalense,1393,CRW_16S_B_3150,Bacteria,Actinobacteria
Arthrobacter sp. TSBY-21,1390,CRW_16S_B_3172,Bacteria,Actinobacteria
Arthrobacter sp. TSBY-23,1388,CRW_16S_B_3173,Bacteria,Actinobacteria
Kocuria rosea,1309,CRW_16S_B_3187,Bacteria,Actinobacteria
Kocuria sp. L5,1357,CRW_16S_B_3203,Bacteria,Actinobacteria
Mycobacterium smegmatis,1349,CRW_16S_B_3243,Bacteria,Actinobacteria
Streptomyces cinnamonensis,1353,CRW_16S_B_3244,Bacteria,Actinobacteria
Rhodococcus erythropolis,1373,CRW_16S_B_3260,Bacteria,Actinobacteria
Clavibacter sp. Ens76,1369,CRW_16S_B_3313,Bacteria,Actinobacteria
Rhodococcus sp. Ens11,1368,CRW_16S_B_3321,Bacteria,Actinobacteria
Clavibacter sp. Ens31,1369,CRW_16S_B_3322,Bacteria,Actinobacteria
Nocardia abscessus,1321,CRW_16S_B_3335,Bacteria,Actinobacteria
uncultured Kocuria sp.,1202,CRW_16S_B_3353,Bacteria,Actinobacteria
uncultured Microbacterium sp.,1398,CRW_16S_B_3357,Bacteria,Actinobacteria
Mycobacterium gilvum,1334,CRW_16S_B_3363,Bacteria,Actinobacteria
Micrococcus luteus,1329,CRW_16S_B_3364,Bacteria,Actinobacteria
Streptomyces sp. ZS1-2,1397,CRW_16S_B_3415,Bacteria,Actinobacteria
Micromonospora sp. L0802,1394,CRW_16S_B_3424,Bacteria,Actinobacteria
Micromonospora sp. L0902,1384,CRW_16S_B_3425,Bacteria,Actinobacteria
Micromonospora sp. L0204,1384,CRW_16S_B_3428,Bacteria,Actinobacteria
Micromonospora sp. L0607,1397,CRW_16S_B_3429,Bacteria,Actinobacteria
Micromonospora sp. 032495,1387,CRW_16S_B_3475,Bacteria,Actinobacteria
Streptomyces rutgersensis,1347,CRW_16S_B_3476,Bacteria,Actinobacteria
Streptomyces lanatus,1347,CRW_16S_B_3478,Bacteria,Actinobacteria
Streptomyces cinnamonensis,1391,CRW_16S_B_3480,Bacteria,Actinobacteria
Streptomyces cuspidosporus,1384,CRW_16S_B_3482,Bacteria,Actinobacteria
Micromonospora echinospora,1376,CRW_16S_B_3485,Bacteria,Actinobacteria
Streptomyces spiroverticillatus,1392,CRW_16S_B_3495,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1386,CRW_16S_B_3496,Bacteria,Actinobacteria
Streptomyces albogriseolus,1386,CRW_16S_B_3505,Bacteria,Actinobacteria
Streptomyces scabiei,1396,CRW_16S_B_3506,Bacteria,Actinobacteria
Micrococcus luteus,1373,CRW_16S_B_3514,Bacteria,Actinobacteria
Micromonospora sp. 69,1351,CRW_16S_B_3525,Bacteria,Actinobacteria
Micrococcus luteus,1270,CRW_16S_B_3548,Bacteria,Actinobacteria
Micrococcus luteus,1186,CRW_16S_B_3596,Bacteria,Actinobacteria
Dietzia maris,1316,CRW_16S_B_3707,Bacteria,Actinobacteria
Frankia sp.,1367,CRW_16S_B_3754,Bacteria,Actinobacteria
Frankia sp. BMG5.3,1202,CRW_16S_B_3787,Bacteria,Actinobacteria
Frankia sp. BMG5.6,1202,CRW_16S_B_3789,Bacteria,Actinobacteria
Gordonia aichiensis,1320,CRW_16S_B_3800,Bacteria,Actinobacteria
Gordonia amarae,1367,CRW_16S_B_3803,Bacteria,Actinobacteria
Gordonia bronchialis,1262,CRW_16S_B_3806,Bacteria,Actinobacteria
Gordonia bronchialis,1393,CRW_16S_B_3807,Bacteria,Actinobacteria
Gordonia rubripertincta,1400,CRW_16S_B_3810,Bacteria,Actinobacteria
Gordonia sputi,1320,CRW_16S_B_3812,Bacteria,Actinobacteria
Gordonia sputi,1320,CRW_16S_B_3813,Bacteria,Actinobacteria
Gordonia sputi,1320,CRW_16S_B_3814,Bacteria,Actinobacteria
Gordonia terrae,1319,CRW_16S_B_3817,Bacteria,Actinobacteria
Gordonia terrae,1356,CRW_16S_B_3818,Bacteria,Actinobacteria
Kineococcus aurantiacus,1394,CRW_16S_B_3852,Bacteria,Actinobacteria
Kutzneria viridogrisea,1311,CRW_16S_B_3855,Bacteria,Actinobacteria
Leucobacter komagatae,1340,CRW_16S_B_3857,Bacteria,Actinobacteria
Luteococcus japonicus,1207,CRW_16S_B_3858,Bacteria,Actinobacteria
Mycobacterium abscessus,1383,CRW_16S_B_3862,Bacteria,Actinobacteria
Mycobacterium celatum,1339,CRW_16S_B_3876,Bacteria,Actinobacteria
Mycobacterium gordonae,1072,CRW_16S_B_3888,Bacteria,Actinobacteria
Mycobacterium heidelbergense,1358,CRW_16S_B_3890,Bacteria,Actinobacteria
Mycobacterium lentiflavum,1224,CRW_16S_B_3896,Bacteria,Actinobacteria
Mycobacterium lentiflavum,1224,CRW_16S_B_3897,Bacteria,Actinobacteria
Mobiluncus curtisii,1330,CRW_16S_B_3924,Bacteria,Actinobacteria
Mycobacterium peregrinum,1052,CRW_16S_B_3934,Bacteria,Actinobacteria
Mycobacterium septicum,1327,CRW_16S_B_3940,Bacteria,Actinobacteria
Mycobacterium chelonae,1357,CRW_16S_B_3957,Bacteria,Actinobacteria
Mycobacterium abscessus,1071,CRW_16S_B_3958,Bacteria,Actinobacteria
Mycobacterium asiaticum,1371,CRW_16S_B_3961,Bacteria,Actinobacteria
Mycobacterium aurum,1352,CRW_16S_B_3963,Bacteria,Actinobacteria
Mycobacterium avium,1374,CRW_16S_B_3964,Bacteria,Actinobacteria
Mycobacterium avium,1360,CRW_16S_B_3965,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1365,CRW_16S_B_3966,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1362,CRW_16S_B_3967,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1372,CRW_16S_B_3968,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1365,CRW_16S_B_3969,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1367,CRW_16S_B_3970,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1336,CRW_16S_B_3971,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1369,CRW_16S_B_3972,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1367,CRW_16S_B_3973,Bacteria,Actinobacteria
Mycobacterium avium,1369,CRW_16S_B_3974,Bacteria,Actinobacteria
Mycobacterium avium,1374,CRW_16S_B_3975,Bacteria,Actinobacteria
Mycobacterium avium,1374,CRW_16S_B_3976,Bacteria,Actinobacteria
Mycobacterium avium,1372,CRW_16S_B_3977,Bacteria,Actinobacteria
Mycobacterium avium,1367,CRW_16S_B_3978,Bacteria,Actinobacteria
Mycobacterium avium,1365,CRW_16S_B_3981,Bacteria,Actinobacteria
Mycobacterium avium,1372,CRW_16S_B_3982,Bacteria,Actinobacteria
Mycobacterium chelonae,1073,CRW_16S_B_3992,Bacteria,Actinobacteria
Mycobacterium chelonae,1073,CRW_16S_B_3993,Bacteria,Actinobacteria
Mycobacterium chelonae,1071,CRW_16S_B_3994,Bacteria,Actinobacteria
Mycobacterium chitae,1360,CRW_16S_B_3995,Bacteria,Actinobacteria
Mycobacterium chlorophenolicum,1317,CRW_16S_B_3999,Bacteria,Actinobacteria
Mycobacterium sp.,1357,CRW_16S_B_4001,Bacteria,Actinobacteria
Mycobacterium confluentis,1335,CRW_16S_B_4003,Bacteria,Actinobacteria
Mycobacterium conspicuum,1396,CRW_16S_B_4005,Bacteria,Actinobacteria
Mycobacterium fallax,1351,CRW_16S_B_4008,Bacteria,Actinobacteria
Mycobacterium flavescens,1360,CRW_16S_B_4011,Bacteria,Actinobacteria
Mycobacterium gadium,1354,CRW_16S_B_4016,Bacteria,Actinobacteria
Mycobacterium gordonae,1376,CRW_16S_B_4022,Bacteria,Actinobacteria
Mycobacterium intracellulare,1374,CRW_16S_B_4029,Bacteria,Actinobacteria
Mycobacterium intracellulare,1366,CRW_16S_B_4030,Bacteria,Actinobacteria
Mycobacterium intracellulare,1374,CRW_16S_B_4031,Bacteria,Actinobacteria
Mycobacterium sp.,1363,CRW_16S_B_4032,Bacteria,Actinobacteria
Mycobacterium intracellulare,1372,CRW_16S_B_4039,Bacteria,Actinobacteria
Mycobacterium intracellulare,1369,CRW_16S_B_4040,Bacteria,Actinobacteria
Mycobacterium kansasii,1371,CRW_16S_B_4043,Bacteria,Actinobacteria
Mycobacterium malmoense,1367,CRW_16S_B_4059,Bacteria,Actinobacteria
Mycobacterium chelonae,1073,CRW_16S_B_4064,Bacteria,Actinobacteria
Mycobacterium neoaurum,1357,CRW_16S_B_4065,Bacteria,Actinobacteria
Mycobacterium nonchromogenicum,1379,CRW_16S_B_4067,Bacteria,Actinobacteria
Mycobacterium phlei,1360,CRW_16S_B_4069,Bacteria,Actinobacteria
Mycobacterium senegalense,1358,CRW_16S_B_4071,Bacteria,Actinobacteria
Mycobacterium szulgai,1379,CRW_16S_B_4087,Bacteria,Actinobacteria
Mycobacterium terrae,1366,CRW_16S_B_4089,Bacteria,Actinobacteria
Mycobacterium thermoresistibile,1361,CRW_16S_B_4092,Bacteria,Actinobacteria
Mycobacterium triviale,1356,CRW_16S_B_4094,Bacteria,Actinobacteria
Mycobacterium xenopi,1376,CRW_16S_B_4108,Bacteria,Actinobacteria
Nocardia asteroides,1372,CRW_16S_B_4125,Bacteria,Actinobacteria
Nocardia brasiliensis,1366,CRW_16S_B_4131,Bacteria,Actinobacteria
Nocardia brevicatena,1367,CRW_16S_B_4134,Bacteria,Actinobacteria
