Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Bacillus cereus,1396,CRW_16S_B_13009,Bacteria,Firmicutes
Bacillus cereus,1418,CRW_16S_B_13010,Bacteria,Firmicutes
Bacillus pumilus,1400,CRW_16S_B_13011,Bacteria,Firmicutes
Bacillus pumilus,1413,CRW_16S_B_13012,Bacteria,Firmicutes
Bacillus pumilus,1419,CRW_16S_B_13013,Bacteria,Firmicutes
Bacillus pumilus,1397,CRW_16S_B_13014,Bacteria,Firmicutes
Bacillus megaterium,1420,CRW_16S_B_13016,Bacteria,Firmicutes
Bacillus subtilis,1412,CRW_16S_B_13017,Bacteria,Firmicutes
Bacillus mycoides,1411,CRW_16S_B_13018,Bacteria,Firmicutes
Streptococcus equi,1370,CRW_16S_B_13020,Bacteria,Firmicutes
Streptococcus equi,1370,CRW_16S_B_13021,Bacteria,Firmicutes
Streptococcus equi,1370,CRW_16S_B_13022,Bacteria,Firmicutes
Streptococcus equi,1370,CRW_16S_B_13023,Bacteria,Firmicutes
Streptococcus equi,1370,CRW_16S_B_13024,Bacteria,Firmicutes
Enterococcus faecalis,1390,CRW_16S_B_13030,Bacteria,Firmicutes
Bacillus sp. CDB4,1382,CRW_16S_B_13038,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1409,CRW_16S_B_13051,Bacteria,Firmicutes
uncultured Bacillus sp.,1409,CRW_16S_B_13052,Bacteria,Firmicutes
Bacillus subtilis,1420,CRW_16S_B_13061,Bacteria,Firmicutes
Streptococcus sanguinis,1420,CRW_16S_B_13075,Bacteria,Firmicutes
Mycobacterium sp. Ellin151,1399,CRW_16S_B_1320,Bacteria,Actinobacteria
Bacillus thuringiensis,1405,CRW_16S_B_13161,Bacteria,Firmicutes
Bacillus thuringiensis,1391,CRW_16S_B_13162,Bacteria,Firmicutes
Bacillus thuringiensis,1418,CRW_16S_B_13163,Bacteria,Firmicutes
Bacillus cereus,1401,CRW_16S_B_13165,Bacteria,Firmicutes
Bacillus cereus,1396,CRW_16S_B_13166,Bacteria,Firmicutes
Bacillus cereus,1406,CRW_16S_B_13167,Bacteria,Firmicutes
Rhodococcus maanshanensis,1411,CRW_16S_B_1327,Bacteria,Actinobacteria
Rhodococcus aetherivorans,1409,CRW_16S_B_1329,Bacteria,Actinobacteria
Rhodococcus aetherivorans,1410,CRW_16S_B_1330,Bacteria,Actinobacteria
Staphylococcus succinus,1412,CRW_16S_B_13292,Bacteria,Firmicutes
Staphylococcus sp. PN/Y,1416,CRW_16S_B_13339,Bacteria,Firmicutes
Bacillus pumilus,1363,CRW_16S_B_13356,Bacteria,Firmicutes
Streptomyces cyanocolor,1404,CRW_16S_B_1344,Bacteria,Actinobacteria
Bacillus subtilis,1372,CRW_16S_B_13405,Bacteria,Firmicutes
Bacillus subtilis,1372,CRW_16S_B_13406,Bacteria,Firmicutes
Bacillus subtilis,1372,CRW_16S_B_13407,Bacteria,Firmicutes
Bacillus subtilis,1372,CRW_16S_B_13408,Bacteria,Firmicutes
Bacillus subtilis,1372,CRW_16S_B_13409,Bacteria,Firmicutes
Bacillus subtilis,1372,CRW_16S_B_13410,Bacteria,Firmicutes
Staphylococcus saprophyticus,1384,CRW_16S_B_13424,Bacteria,Firmicutes
Enterococcus faecalis,1414,CRW_16S_B_13457,Bacteria,Firmicutes
Bacillus subtilis,1372,CRW_16S_B_13532,Bacteria,Firmicutes
Bacillus simplex,1374,CRW_16S_B_13823,Bacteria,Firmicutes
Staphylococcus pseudintermedius,1402,CRW_16S_B_15056,Bacteria,Firmicutes
Staphylococcus intermedius,1403,CRW_16S_B_15057,Bacteria,Firmicutes
Staphylococcus schleiferi,1362,CRW_16S_B_15058,Bacteria,Firmicutes
Lactobacillus acidophilus,1381,CRW_16S_B_15117,Bacteria,Firmicutes
Lactobacillus animalis,1408,CRW_16S_B_15125,Bacteria,Firmicutes
Lactobacillus buchneri,1384,CRW_16S_B_15133,Bacteria,Firmicutes
Lactobacillus fermentum,1383,CRW_16S_B_15170,Bacteria,Firmicutes
Lactobacillus gasseri,1352,CRW_16S_B_15175,Bacteria,Firmicutes
Listeria innocua,1404,CRW_16S_B_15181,Bacteria,Firmicutes
Listeria welshimeri,1404,CRW_16S_B_15182,Bacteria,Firmicutes
Listeria innocua,1404,CRW_16S_B_15183,Bacteria,Firmicutes
Listeria monocytogenes,1404,CRW_16S_B_15185,Bacteria,Firmicutes
Listeria seeligeri,1386,CRW_16S_B_15186,Bacteria,Firmicutes
Listeria seeligeri,1404,CRW_16S_B_15187,Bacteria,Firmicutes
Listeria monocytogenes,1404,CRW_16S_B_15189,Bacteria,Firmicutes
Lactobacillus oris,1361,CRW_16S_B_15211,Bacteria,Firmicutes
Rhodococcus erythropolis,1365,CRW_16S_B_1528,Bacteria,Actinobacteria
Melissococcus plutonius,1400,CRW_16S_B_15238,Bacteria,Firmicutes
Melissococcus plutonius,1396,CRW_16S_B_15239,Bacteria,Firmicutes
Paenibacillus chondroitinus,1417,CRW_16S_B_15254,Bacteria,Firmicutes
Paenibacillus validus,1420,CRW_16S_B_15277,Bacteria,Firmicutes
Paenibacillus validus,1418,CRW_16S_B_15279,Bacteria,Firmicutes
Sporosarcina ureae,1385,CRW_16S_B_15333,Bacteria,Firmicutes
Streptococcus sp.,1395,CRW_16S_B_15343,Bacteria,Firmicutes
Mycobacterium peregrinum,1399,CRW_16S_B_1543,Bacteria,Actinobacteria
Streptococcus gordonii,1413,CRW_16S_B_15370,Bacteria,Firmicutes
Streptococcus mitis,1403,CRW_16S_B_15376,Bacteria,Firmicutes
Streptococcus sp.,1395,CRW_16S_B_15401,Bacteria,Firmicutes
Actinoplanes teichomyceticus,1365,CRW_16S_B_1555,Bacteria,Actinobacteria
Streptomyces sp. Am 03,1393,CRW_16S_B_1575,Bacteria,Actinobacteria
Streptomyces sp. Am 20,1385,CRW_16S_B_1577,Bacteria,Actinobacteria
Streptomyces sp. Bt 13,1400,CRW_16S_B_1581,Bacteria,Actinobacteria
Arthrobacter sp. Bt 25,1385,CRW_16S_B_1582,Bacteria,Actinobacteria
Streptomyces sp. Bt 44,1401,CRW_16S_B_1585,Bacteria,Actinobacteria
Streptomyces sp. Bt 50,1376,CRW_16S_B_1586,Bacteria,Actinobacteria
Arthrobacter ramosus,1363,CRW_16S_B_1589,Bacteria,Actinobacteria
Mycobacterium murale,1386,CRW_16S_B_1593,Bacteria,Actinobacteria
Arthrobacter citreus,1408,CRW_16S_B_1629,Bacteria,Actinobacteria
Kocuria carniphila,1420,CRW_16S_B_1634,Bacteria,Actinobacteria
Kocuria carniphila,1420,CRW_16S_B_1635,Bacteria,Actinobacteria
Actinoplanes couchii,1371,CRW_16S_B_1645,Bacteria,Actinobacteria
Pseudonocardia petroleophila,1417,CRW_16S_B_1647,Bacteria,Actinobacteria
Actinomadura atramentaria,1409,CRW_16S_B_1648,Bacteria,Actinobacteria
Actinomadura citrea,1410,CRW_16S_B_1650,Bacteria,Actinobacteria
Actinomadura coerulea,1409,CRW_16S_B_1651,Bacteria,Actinobacteria
Actinomadura cremea,1410,CRW_16S_B_1652,Bacteria,Actinobacteria
Actinomadura fulvescens,1415,CRW_16S_B_1654,Bacteria,Actinobacteria
Actinomadura kijaniata,1409,CRW_16S_B_1657,Bacteria,Actinobacteria
Actinocorallia libanotica,1404,CRW_16S_B_1658,Bacteria,Actinobacteria
Actinomadura luteofluorescens,1409,CRW_16S_B_1659,Bacteria,Actinobacteria
Actinomadura macra,1403,CRW_16S_B_1660,Bacteria,Actinobacteria
Actinomadura rugatobispora,1406,CRW_16S_B_1663,Bacteria,Actinobacteria
Actinomadura verrucosospora,1411,CRW_16S_B_1665,Bacteria,Actinobacteria
Amycolatopsis mediterranei,1410,CRW_16S_B_1670,Bacteria,Actinobacteria
Amycolatopsis orientalis,1418,CRW_16S_B_1673,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_1679,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_1680,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_1681,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_1682,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1409,CRW_16S_B_1683,Bacteria,Actinobacteria
Actinoplanes auranticolor,1411,CRW_16S_B_1697,Bacteria,Actinobacteria
uncultured Clostridiaceae bacterium,1365,CRW_16S_B_15598,Bacteria,Firmicutes
Actinoplanes philippinensis,1411,CRW_16S_B_1701,Bacteria,Actinobacteria
Clostridium acetobutylicum,1382,CRW_16S_B_15868,Bacteria,Firmicutes
Clostridium acetobutylicum,1412,CRW_16S_B_15870,Bacteria,Firmicutes
Clostridium acetobutylicum,1381,CRW_16S_B_15872,Bacteria,Firmicutes
Clostridium acetobutylicum,1375,CRW_16S_B_15873,Bacteria,Firmicutes
Clostridium acetobutylicum,1413,CRW_16S_B_15890,Bacteria,Firmicutes
Clostridium acetobutylicum,1411,CRW_16S_B_15891,Bacteria,Firmicutes
Clostridium acetobutylicum,1380,CRW_16S_B_15892,Bacteria,Firmicutes
Clostridium cadaveris,1394,CRW_16S_B_15921,Bacteria,Firmicutes
Clostridium intestinale,1385,CRW_16S_B_15960,Bacteria,Firmicutes
Clostridium ljungdahlii,1393,CRW_16S_B_15970,Bacteria,Firmicutes
Thermobrachium celere,1404,CRW_16S_B_15973,Bacteria,Firmicutes
Clostridium magnum,1387,CRW_16S_B_15976,Bacteria,Firmicutes
Clostridium malenominatum,1397,CRW_16S_B_15977,Bacteria,Firmicutes
Clostridium oceanicum,1395,CRW_16S_B_15986,Bacteria,Firmicutes
Clostridium saccharoperbutylacetonicum,1380,CRW_16S_B_16013,Bacteria,Firmicutes
Clostridium sp.,1369,CRW_16S_B_16019,Bacteria,Firmicutes
Clostridium sp.,1378,CRW_16S_B_16020,Bacteria,Firmicutes
Clostridium sporogenes,1398,CRW_16S_B_16024,Bacteria,Firmicutes
Clostridium subterminale,1414,CRW_16S_B_16033,Bacteria,Firmicutes
Clostridium tetanomorphum,1365,CRW_16S_B_16040,Bacteria,Firmicutes
Clostridium tetanomorphum,1399,CRW_16S_B_16041,Bacteria,Firmicutes
Desulfotomaculum ruminis,1368,CRW_16S_B_16069,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16080,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16081,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16082,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16083,Bacteria,Firmicutes
Clostridium perfringens,1406,CRW_16S_B_16084,Bacteria,Firmicutes
Clostridium perfringens,1406,CRW_16S_B_16085,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16086,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16087,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16088,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16089,Bacteria,Firmicutes
Clostridium perfringens,1411,CRW_16S_B_16090,Bacteria,Firmicutes
Clostridium diolis,1379,CRW_16S_B_16256,Bacteria,Firmicutes
Clostridium butyricum,1412,CRW_16S_B_16257,Bacteria,Firmicutes
Eubacterium thermomarinus,1408,CRW_16S_B_16306,Bacteria,Firmicutes
Megasphaera cerevisiae,1359,CRW_16S_B_16346,Bacteria,Firmicutes
Peptococcus niger,1403,CRW_16S_B_16358,Bacteria,Firmicutes
Peptostreptococcus sp.,1405,CRW_16S_B_16362,Bacteria,Firmicutes
Peptoniphilus asaccharolyticus,1369,CRW_16S_B_16368,Bacteria,Firmicutes
Peptoniphilus asaccharolyticus,1363,CRW_16S_B_16369,Bacteria,Firmicutes
Peptoniphilus asaccharolyticus,1371,CRW_16S_B_16370,Bacteria,Firmicutes
Anaerococcus hydrogenalis,1369,CRW_16S_B_16371,Bacteria,Firmicutes
Peptoniphilus indolicus,1366,CRW_16S_B_16372,Bacteria,Firmicutes
Anaerococcus lactolyticus,1359,CRW_16S_B_16373,Bacteria,Firmicutes
Peptoniphilus lacrimalis,1367,CRW_16S_B_16374,Bacteria,Firmicutes
Finegoldia magna,1351,CRW_16S_B_16375,Bacteria,Firmicutes
Anaerococcus prevotii,1364,CRW_16S_B_16377,Bacteria,Firmicutes
Anaerococcus prevotii,1369,CRW_16S_B_16378,Bacteria,Firmicutes
Anaerococcus tetradius,1371,CRW_16S_B_16380,Bacteria,Firmicutes
Anaerococcus vaginalis,1369,CRW_16S_B_16381,Bacteria,Firmicutes
Roseburia cecicola,1371,CRW_16S_B_16385,Bacteria,Firmicutes
Selenomonas ruminantium,1389,CRW_16S_B_16403,Bacteria,Firmicutes
Sporomusa termitida,1366,CRW_16S_B_16410,Bacteria,Firmicutes
Sarcina maxima,1399,CRW_16S_B_16411,Bacteria,Firmicutes
unidentified eubacterium clone 8.29,1413,CRW_16S_B_16416,Bacteria,Firmicutes
Pelotomaculum schinkii,1361,CRW_16S_B_16425,Bacteria,Firmicutes
Pelotomaculum schinkii,1362,CRW_16S_B_16426,Bacteria,Firmicutes
Tissierella praeacuta,1410,CRW_16S_B_16458,Bacteria,Firmicutes
Arthrobacter sp. I3,1415,CRW_16S_B_1825,Bacteria,Actinobacteria
Nocardia nova,1383,CRW_16S_B_1831,Bacteria,Actinobacteria
Nocardia vaccinii,1418,CRW_16S_B_1833,Bacteria,Actinobacteria
Nocardia veterana,1395,CRW_16S_B_1834,Bacteria,Actinobacteria
Rhodococcus gordoniae,1403,CRW_16S_B_1899,Bacteria,Actinobacteria
Rhodococcus gordoniae,1403,CRW_16S_B_1900,Bacteria,Actinobacteria
bacterium Ellin6090,1380,CRW_16S_B_1909,Bacteria,Actinobacteria
Arthrobacter sp. 110,1390,CRW_16S_B_1913,Bacteria,Actinobacteria
Micromonospora sp. EN43,1409,CRW_16S_B_1926,Bacteria,Actinobacteria
Streptacidiphilus jiangxiensis,1415,CRW_16S_B_1965,Bacteria,Actinobacteria
Nocardia xishanensis,1411,CRW_16S_B_1972,Bacteria,Actinobacteria
Rice orange leaf phytoplasma,1368,CRW_16S_B_16468,Bacteria,Tenericutes
Acholeplasma palmae,1413,CRW_16S_B_16483,Bacteria,Tenericutes
Arthrobacter sp. GWS-BW-H45M,1354,CRW_16S_B_2035,Bacteria,Actinobacteria
Bulleidia extructa,1401,CRW_16S_B_16740,Bacteria,Firmicutes
Chrysanthemum witches'-broom phytoplasma,1396,CRW_16S_B_16809,Bacteria,Tenericutes
Candidatus Phytoplasma solani,1371,CRW_16S_B_16812,Bacteria,Tenericutes
Mycoplasma haemofelis,1377,CRW_16S_B_16837,Bacteria,Tenericutes
Mesoplasma lactucae ATCC 49193,1411,CRW_16S_B_16874,Bacteria,Tenericutes
Candidatus Phytoplasma fraxini,1400,CRW_16S_B_16918,Bacteria,Tenericutes
Aster yellows phytoplasma,1417,CRW_16S_B_16921,Bacteria,Tenericutes
Candidatus Phytoplasma trifolii,1391,CRW_16S_B_16924,Bacteria,Tenericutes
Canadian peach X phytoplasma,1395,CRW_16S_B_16930,Bacteria,Tenericutes
Candidatus Phytoplasma ulmi,1390,CRW_16S_B_16932,Bacteria,Tenericutes
Sweet potato witches'-broom phytoplasma,1397,CRW_16S_B_16953,Bacteria,Tenericutes
Mycoplasma mycoides,1411,CRW_16S_B_16974,Bacteria,Tenericutes
Mycoplasma putrefaciens,1415,CRW_16S_B_16991,Bacteria,Tenericutes
Kitasatospora nipponensis,1390,CRW_16S_B_2069,Bacteria,Actinobacteria
Mycoplasma testudinis,1416,CRW_16S_B_17011,Bacteria,Tenericutes
Kitasatospora kifunensis,1380,CRW_16S_B_2070,Bacteria,Actinobacteria
Spiroplasma apis,1402,CRW_16S_B_17023,Bacteria,Tenericutes
Spiroplasma clarkii,1387,CRW_16S_B_17026,Bacteria,Tenericutes
Spiroplasma mirum,1401,CRW_16S_B_17030,Bacteria,Tenericutes
Spiroplasma monobiae,1412,CRW_16S_B_17031,Bacteria,Tenericutes
Spiroplasma taiwanense,1404,CRW_16S_B_17033,Bacteria,Tenericutes
Streptomyces sp. AH030061,1389,CRW_16S_B_2178,Bacteria,Actinobacteria
Streptomyces sp. 35/02,1407,CRW_16S_B_2239,Bacteria,Actinobacteria
Streptomyces cuspidosporus,1405,CRW_16S_B_2262,Bacteria,Actinobacteria
Streptomyces sp. Y70011,1408,CRW_16S_B_2276,Bacteria,Actinobacteria
Streptomyces griseodotifer,1419,CRW_16S_B_2332,Bacteria,Actinobacteria
Mycobacterium triviale,1384,CRW_16S_B_2338,Bacteria,Actinobacteria
Mycobacterium triviale,1387,CRW_16S_B_2339,Bacteria,Actinobacteria
Mycobacterium triviale,1395,CRW_16S_B_2340,Bacteria,Actinobacteria
Rhodococcus erythropolis,1377,CRW_16S_B_2452,Bacteria,Actinobacteria
Rhodococcus erythropolis,1386,CRW_16S_B_2453,Bacteria,Actinobacteria
Rhodococcus erythropolis,1413,CRW_16S_B_2454,Bacteria,Actinobacteria
Rhodococcus erythropolis,1412,CRW_16S_B_2459,Bacteria,Actinobacteria
Micromonospora grateloupicola,1412,CRW_16S_B_2477,Bacteria,Actinobacteria
Arthrobacter sp. KW,1374,CRW_16S_B_2517,Bacteria,Actinobacteria
Streptomyces griseus,1397,CRW_16S_B_2518,Bacteria,Actinobacteria
Streptomyces bikiniensis,1382,CRW_16S_B_2535,Bacteria,Actinobacteria
Streptomyces griseoruber,1420,CRW_16S_B_2567,Bacteria,Actinobacteria
Streptomyces humiferus,1409,CRW_16S_B_2568,Bacteria,Actinobacteria
Streptomyces cinnamoneus subsp. lanosus,1418,CRW_16S_B_2587,Bacteria,Actinobacteria
Streptomyces griseoruber,1419,CRW_16S_B_2589,Bacteria,Actinobacteria
Streptomyces griseoluteus,1406,CRW_16S_B_2590,Bacteria,Actinobacteria
Streptomyces coelicoflavus,1404,CRW_16S_B_2591,Bacteria,Actinobacteria
Streptomyces aurantiacus,1407,CRW_16S_B_2594,Bacteria,Actinobacteria
Streptomyces cinereospinus,1402,CRW_16S_B_2603,Bacteria,Actinobacteria
Streptomyces coeruleofuscus,1416,CRW_16S_B_2606,Bacteria,Actinobacteria
Streptomyces alboniger,1419,CRW_16S_B_2607,Bacteria,Actinobacteria
Streptomyces anulatus,1353,CRW_16S_B_2633,Bacteria,Actinobacteria
Streptomyces corchorusii,1419,CRW_16S_B_2639,Bacteria,Actinobacteria
Streptomyces griseofuscus,1419,CRW_16S_B_2641,Bacteria,Actinobacteria
Streptomyces microflavus,1417,CRW_16S_B_2642,Bacteria,Actinobacteria
Streptomyces olivaceoviridis,1415,CRW_16S_B_2643,Bacteria,Actinobacteria
Streptomyces nojiriensis,1419,CRW_16S_B_2645,Bacteria,Actinobacteria
Streptomyces capillispiralis,1419,CRW_16S_B_2646,Bacteria,Actinobacteria
Streptomyces bacillaris,1419,CRW_16S_B_2647,Bacteria,Actinobacteria
Streptomyces humiferus,1420,CRW_16S_B_2648,Bacteria,Actinobacteria
Streptomyces pulveraceus,1419,CRW_16S_B_2650,Bacteria,Actinobacteria
Streptomyces violaceolatus,1418,CRW_16S_B_2652,Bacteria,Actinobacteria
Streptomyces chrysomallus subsp. fumigatus,1419,CRW_16S_B_2653,Bacteria,Actinobacteria
Streptomyces djakartensis,1420,CRW_16S_B_2657,Bacteria,Actinobacteria
Streptomyces atroolivaceus,1420,CRW_16S_B_2661,Bacteria,Actinobacteria
Streptomyces massasporeus,1420,CRW_16S_B_2665,Bacteria,Actinobacteria
Streptomyces anulatus,1420,CRW_16S_B_2667,Bacteria,Actinobacteria
Streptomyces ipomoeae,1420,CRW_16S_B_2669,Bacteria,Actinobacteria
Streptomyces lavendulae subsp. grasserius,1420,CRW_16S_B_2670,Bacteria,Actinobacteria
Streptomyces ardus,1420,CRW_16S_B_2672,Bacteria,Actinobacteria
Streptomyces achromogenes subsp. rubradiris,1420,CRW_16S_B_2675,Bacteria,Actinobacteria
Streptomyces thioluteus,1419,CRW_16S_B_2677,Bacteria,Actinobacteria
Streptomyces viridiviolaceus,1420,CRW_16S_B_2682,Bacteria,Actinobacteria
Streptomyces lateritius,1420,CRW_16S_B_2683,Bacteria,Actinobacteria
Streptomyces tanashiensis,1419,CRW_16S_B_2684,Bacteria,Actinobacteria
Streptomyces rubiginosohelvolus,1420,CRW_16S_B_2692,Bacteria,Actinobacteria
Streptomyces microflavus,1420,CRW_16S_B_2696,Bacteria,Actinobacteria
Streptomyces griseostramineus,1402,CRW_16S_B_2701,Bacteria,Actinobacteria
Streptomyces griseomycini,1410,CRW_16S_B_2704,Bacteria,Actinobacteria
Streptomyces filamentosus,1405,CRW_16S_B_2705,Bacteria,Actinobacteria
Streptomyces roseolilacinus,1405,CRW_16S_B_2706,Bacteria,Actinobacteria
Streptomyces tricolor,1406,CRW_16S_B_2707,Bacteria,Actinobacteria
Streptomyces griseoaurantiacus,1397,CRW_16S_B_2708,Bacteria,Actinobacteria
Streptomyces griseolus,1399,CRW_16S_B_2709,Bacteria,Actinobacteria
Streptomyces albidochromogenes,1412,CRW_16S_B_2711,Bacteria,Actinobacteria
Streptomyces roseoviolaceus,1407,CRW_16S_B_2712,Bacteria,Actinobacteria
Kitasatospora cystarginea,1420,CRW_16S_B_2714,Bacteria,Actinobacteria
Streptomyces cuspidosporus,1405,CRW_16S_B_2717,Bacteria,Actinobacteria
Streptomyces roseiscleroticus,1404,CRW_16S_B_2720,Bacteria,Actinobacteria
Streptomyces griseoplanus,1401,CRW_16S_B_2721,Bacteria,Actinobacteria
Kitasatospora griseola,1405,CRW_16S_B_2722,Bacteria,Actinobacteria
Streptomyces filamentosus,1416,CRW_16S_B_2723,Bacteria,Actinobacteria
Streptomyces microflavus,1417,CRW_16S_B_2724,Bacteria,Actinobacteria
Streptomyces exfoliatus,1420,CRW_16S_B_2725,Bacteria,Actinobacteria
Streptomyces roseolus,1416,CRW_16S_B_2726,Bacteria,Actinobacteria
Streptomyces filipinensis,1367,CRW_16S_B_2739,Bacteria,Actinobacteria
Streptomyces flaveus,1363,CRW_16S_B_274,Bacteria,Actinobacteria
Streptomyces gancidicus,1377,CRW_16S_B_2744,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_2759,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_2760,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_2761,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1408,CRW_16S_B_2762,Bacteria,Actinobacteria
Corynebacterium efficiens YS-314,1409,CRW_16S_B_2763,Bacteria,Actinobacteria
Brachybacterium sacelli,1404,CRW_16S_B_2822,Bacteria,Actinobacteria
Brachybacterium sacelli,1404,CRW_16S_B_2823,Bacteria,Actinobacteria
Brachybacterium sacelli,1405,CRW_16S_B_2824,Bacteria,Actinobacteria
Cellulomonas sp.,1406,CRW_16S_B_2848,Bacteria,Actinobacteria
Corynebacterium acetoacidophilum,1419,CRW_16S_B_2865,Bacteria,Actinobacteria
Corynebacterium accolens,1393,CRW_16S_B_2866,Bacteria,Actinobacteria
Corynebacterium afermentans,1368,CRW_16S_B_2869,Bacteria,Actinobacteria
Corynebacterium amycolatum,1401,CRW_16S_B_2873,Bacteria,Actinobacteria
Corynebacterium bovis,1387,CRW_16S_B_2879,Bacteria,Actinobacteria
Corynebacterium bovis,1404,CRW_16S_B_2881,Bacteria,Actinobacteria
Corynebacterium diphtheriae,1391,CRW_16S_B_2888,Bacteria,Actinobacteria
Corynebacterium flavescens,1409,CRW_16S_B_2893,Bacteria,Actinobacteria
Corynebacterium sp.,1405,CRW_16S_B_2894,Bacteria,Actinobacteria
Corynebacterium sp.,1404,CRW_16S_B_2895,Bacteria,Actinobacteria
Corynebacterium genitalium,1392,CRW_16S_B_2896,Bacteria,Actinobacteria
Corynebacterium glutamicum,1412,CRW_16S_B_2899,Bacteria,Actinobacteria
Corynebacterium glutamicum,1402,CRW_16S_B_2900,Bacteria,Actinobacteria
Corynebacterium kutscheri,1413,CRW_16S_B_2905,Bacteria,Actinobacteria
Corynebacterium macginleyi,1393,CRW_16S_B_2908,Bacteria,Actinobacteria
Corynebacterium minutissimum,1400,CRW_16S_B_2912,Bacteria,Actinobacteria
Corynebacterium mycetoides,1396,CRW_16S_B_2914,Bacteria,Actinobacteria
Corynebacterium pilosum,1381,CRW_16S_B_2917,Bacteria,Actinobacteria
Corynebacterium propinquum,1396,CRW_16S_B_2920,Bacteria,Actinobacteria
Corynebacterium pseudodiphtheriticum,1396,CRW_16S_B_2922,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2927,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2929,Bacteria,Actinobacteria
Corynebacterium renale,1389,CRW_16S_B_2932,Bacteria,Actinobacteria
Corynebacterium renale,1399,CRW_16S_B_2934,Bacteria,Actinobacteria
Corynebacterium renale,1395,CRW_16S_B_2936,Bacteria,Actinobacteria
Corynebacterium renale,1366,CRW_16S_B_2937,Bacteria,Actinobacteria
Corynebacterium sp.,1393,CRW_16S_B_2940,Bacteria,Actinobacteria
Corynebacterium ulcerans,1395,CRW_16S_B_2946,Bacteria,Actinobacteria
Corynebacterium urealyticum,1401,CRW_16S_B_2948,Bacteria,Actinobacteria
Arthrobacter sp.,1386,CRW_16S_B_2981,Bacteria,Actinobacteria
Dactylosporangium aurantiacum,1410,CRW_16S_B_2985,Bacteria,Actinobacteria
Dactylosporangium aurantiacum,1358,CRW_16S_B_2986,Bacteria,Actinobacteria
Dactylosporangium roseum,1411,CRW_16S_B_2991,Bacteria,Actinobacteria
Streptomyces flavoviridis,1411,CRW_16S_B_3038,Bacteria,Actinobacteria
Streptomyces murinus,1364,CRW_16S_B_3053,Bacteria,Actinobacteria
Mycobacterium rhodesiae,1374,CRW_16S_B_3060,Bacteria,Actinobacteria
Mycobacterium nonchromogenicum,1374,CRW_16S_B_3062,Bacteria,Actinobacteria
Mycobacterium terrae,1374,CRW_16S_B_3063,Bacteria,Actinobacteria
Rhodococcus erythropolis,1413,CRW_16S_B_3075,Bacteria,Actinobacteria
Arthrobacter sp.,1378,CRW_16S_B_3110,Bacteria,Actinobacteria
Arthrobacter sp. HL-2005,1392,CRW_16S_B_3118,Bacteria,Actinobacteria
Micromonospora chalcea,1389,CRW_16S_B_3119,Bacteria,Actinobacteria
Micromonospora carbonacea,1407,CRW_16S_B_3120,Bacteria,Actinobacteria
Micromonospora floridensis,1415,CRW_16S_B_3121,Bacteria,Actinobacteria
Micromonospora echinospora,1373,CRW_16S_B_3122,Bacteria,Actinobacteria
Micromonospora floridensis,1381,CRW_16S_B_3124,Bacteria,Actinobacteria
Micromonospora matsumotoense,1364,CRW_16S_B_3125,Bacteria,Actinobacteria
Mycobacterium senegalense,1393,CRW_16S_B_3150,Bacteria,Actinobacteria
Streptomyces griseocarneus,1414,CRW_16S_B_316,Bacteria,Actinobacteria
Arthrobacter sp. TSBY-21,1390,CRW_16S_B_3172,Bacteria,Actinobacteria
Arthrobacter sp. TSBY-23,1388,CRW_16S_B_3173,Bacteria,Actinobacteria
Kocuria sp. L5,1357,CRW_16S_B_3203,Bacteria,Actinobacteria
Corynebacterium glutamicum,1416,CRW_16S_B_3224,Bacteria,Actinobacteria
Corynebacterium glutamicum,1420,CRW_16S_B_3225,Bacteria,Actinobacteria
Micrococcus sp. zf-IRlt7,1408,CRW_16S_B_3233,Bacteria,Actinobacteria
Streptomyces cinnamonensis,1353,CRW_16S_B_3244,Bacteria,Actinobacteria
