Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Clostridium sp. DC1,1435,CRW_16S_B_15532,Bacteria,Firmicutes
Clostridium sp. KYT-1,1421,CRW_16S_B_15557,,
uncultured Clostridiaceae bacterium,1436,CRW_16S_B_15558,Bacteria,Firmicutes
uncultured Clostridiaceae bacterium,1439,CRW_16S_B_15559,Bacteria,Firmicutes
Clostridium perfringens,1440,CRW_16S_B_15560,Bacteria,Firmicutes
Clostridium baratii,1430,CRW_16S_B_15561,Bacteria,Firmicutes
Clostridium baratii,1441,CRW_16S_B_15562,Bacteria,Firmicutes
Acetivibrio cellulolyticus,1464,CRW_16S_B_15569,,
Acetivibrio cellulolyticus,1464,CRW_16S_B_15570,,
uncultured bacterium,1436,CRW_16S_B_15575,Bacteria,
Clostridium perfringens str. 13,1446,CRW_16S_B_15582,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15583,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15584,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15585,Bacteria,Firmicutes
Clostridium perfringens str. 13,1445,CRW_16S_B_15586,Bacteria,Firmicutes
Clostridium perfringens str. 13,1445,CRW_16S_B_15587,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15588,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15589,Bacteria,Firmicutes
Clostridium sp. FA2/18,1439,CRW_16S_B_15596,,
Actinoplanes brasiliensis,1444,CRW_16S_B_1698,Bacteria,
butyrate-producing bacterium SS2/1,1455,CRW_16S_B_15600,,
butyrate-producing bacterium SSC/2,1455,CRW_16S_B_15601,,
Clostridium baratii,1468,CRW_16S_B_15604,Bacteria,Firmicutes
Clostridium baratii,1466,CRW_16S_B_15605,Bacteria,Firmicutes
Clostridium baratii,1466,CRW_16S_B_15606,Bacteria,Firmicutes
Actinoplanes cyaneus,1438,CRW_16S_B_1699,Bacteria,
Eubacterium combesii,1423,CRW_16S_B_15618,,
Actinoplanes philippinensis,1442,CRW_16S_B_1700,Bacteria,
Actinoplanes regularis,1440,CRW_16S_B_1704,Bacteria,
Arthrobacter globiformis,1464,CRW_16S_B_1713,Bacteria,
Arthrobacter nicotinovorans,1468,CRW_16S_B_1718,,
Clostridium perfringens str. 13,1446,CRW_16S_B_15853,Bacteria,Firmicutes
Clostridium acetobutylicum,1448,CRW_16S_B_15869,Bacteria,Firmicutes
Clostridium aerotolerans,1470,CRW_16S_B_15875,,
Clostridium aminobutyricum,1441,CRW_16S_B_15878,Bacteria,Firmicutes
Clostridium aminovalericum,1454,CRW_16S_B_15880,,
Clostridium botulinum,1444,CRW_16S_B_15883,Bacteria,Firmicutes
Clostridium aurantibutyricum,1421,CRW_16S_B_15884,Bacteria,Firmicutes
Clostridium baratii,1444,CRW_16S_B_15887,Bacteria,Firmicutes
Clostridium acetobutylicum,1453,CRW_16S_B_15893,Bacteria,Firmicutes
Clostridium botulinum,1427,CRW_16S_B_15897,Bacteria,Firmicutes
Clostridium botulinum A,1453,CRW_16S_B_15898,Bacteria,Firmicutes
Clostridium botulinum A,1446,CRW_16S_B_15899,Bacteria,Firmicutes
Arthrobacter ureafaciens,1470,CRW_16S_B_1728,,
Clostridium botulinum B,1453,CRW_16S_B_15900,Bacteria,Firmicutes
Clostridium botulinum B,1425,CRW_16S_B_15901,Bacteria,Firmicutes
Clostridium botulinum B,1447,CRW_16S_B_15902,Bacteria,Firmicutes
Clostridium botulinum C,1453,CRW_16S_B_15903,Bacteria,Firmicutes
Clostridium botulinum D,1454,CRW_16S_B_15904,Bacteria,Firmicutes
Aeromicrobium erythreum,1463,CRW_16S_B_1729,Bacteria,
Clostridium botulinum E,1463,CRW_16S_B_15913,Bacteria,Firmicutes
Clostridium botulinum F,1452,CRW_16S_B_15914,Bacteria,Firmicutes
Actinoplanes sp. 306F01,1452,CRW_16S_B_173,,
Aeromicrobium fastidiosum,1449,CRW_16S_B_1730,Bacteria,
Clostridium butyricum,1465,CRW_16S_B_15920,Bacteria,Firmicutes
Clostridium carnis,1443,CRW_16S_B_15923,Bacteria,Firmicutes
Aeromicrobium fastidiosum,1468,CRW_16S_B_1731,Bacteria,
Clostridium colicanis,1435,CRW_16S_B_15934,Bacteria,Firmicutes
Clostridium cochlearium,1448,CRW_16S_B_15936,Bacteria,Firmicutes
Aeromicrobium fastidiosum,1460,CRW_16S_B_1732,Bacteria,
Clostridium difficile,1470,CRW_16S_B_15941,,
Clostridium estertheticum,1428,CRW_16S_B_15943,Bacteria,Firmicutes
Clostridium estertheticum,1427,CRW_16S_B_15944,Bacteria,Firmicutes
Clostridium fallax,1458,CRW_16S_B_15945,Bacteria,Firmicutes
Clostridium favososporum,1429,CRW_16S_B_15946,Bacteria,Firmicutes
Clostridium glycolicum,1461,CRW_16S_B_15951,,
Clostridium halophilum,1462,CRW_16S_B_15953,,
Tissierella praeacuta,1423,CRW_16S_B_15955,Bacteria,Firmicutes
Clostridium histolyticum,1452,CRW_16S_B_15957,,
Clostridium homopropionicum,1461,CRW_16S_B_15958,Bacteria,Firmicutes
Sedimentibacter hydroxybenzoicus,1458,CRW_16S_B_15959,Bacteria,Firmicutes
Clostridium butyricum,1422,CRW_16S_B_15962,Bacteria,Firmicutes
Clostridium kluyveri,1426,CRW_16S_B_15963,Bacteria,Firmicutes
Clostridium lentocellum,1459,CRW_16S_B_15964,,
Clostridium limosum,1438,CRW_16S_B_15967,,
Clostridium ljungdahlii,1422,CRW_16S_B_15971,Bacteria,Firmicutes
Clostridium longisporum,1464,CRW_16S_B_15972,Bacteria,Firmicutes
Clostridium mangenotii,1450,CRW_16S_B_15978,,
Catonella morbi,1467,CRW_16S_B_15982,Bacteria,Firmicutes
Clostridium novyi,1452,CRW_16S_B_15984,Bacteria,Firmicutes
Clostridium novyi,1429,CRW_16S_B_15985,Bacteria,Firmicutes
Arthrobacter gandavensis,1445,CRW_16S_B_1737,Bacteria,
Clostridium paradoxum,1459,CRW_16S_B_15990,,
Clostridium perfringens,1463,CRW_16S_B_15995,Bacteria,Firmicutes
Clostridium piliforme,1458,CRW_16S_B_15997,,
Clostridium paraputrificum,1467,CRW_16S_B_16001,Bacteria,Firmicutes
Clostridium puniceum,1442,CRW_16S_B_16006,Bacteria,Firmicutes
Actinoplanes sp. 19,1458,CRW_16S_B_1739,,
Clostridium scatologenes,1460,CRW_16S_B_16015,Bacteria,Firmicutes
Clostridium sordellii,1452,CRW_16S_B_16017,,
Clostridium sp.,1443,CRW_16S_B_16021,Bacteria,Firmicutes
Clostridium sticklandii,1437,CRW_16S_B_16029,,
Actinoplanes sp. 159,1461,CRW_16S_B_1741,,
Clostridium subterminale,1448,CRW_16S_B_16032,Bacteria,Firmicutes
Clostridium symbiosum,1449,CRW_16S_B_16034,,
Clostridium tetanomorphum,1424,CRW_16S_B_16039,Bacteria,Firmicutes
Actinoplanes sp. 46,1458,CRW_16S_B_1742,,
Clostridium thermoalcaliphilum,1428,CRW_16S_B_16042,,
Clostridium thermoamylolyticum,1458,CRW_16S_B_16043,Bacteria,Firmicutes
Actinoplanes sp. 96,1455,CRW_16S_B_1743,,
Clostridium tyrobutyricum,1457,CRW_16S_B_16055,Bacteria,Firmicutes
Clostridium uliginosum,1437,CRW_16S_B_16056,Bacteria,Firmicutes
Clostridium ultunense,1446,CRW_16S_B_16057,,
Clostridium xylanolyticum,1441,CRW_16S_B_16059,,
Actinoplanes sp. 8,1444,CRW_16S_B_1744,Bacteria,
Desulfitobacterium sp.,1424,CRW_16S_B_16064,Bacteria,Firmicutes
Desulfotomaculum geothermicum,1462,CRW_16S_B_16066,,
Desulfotomaculum nigrificans,1431,CRW_16S_B_16067,Bacteria,Firmicutes
Arthrobacter gandavensis,1450,CRW_16S_B_1745,Bacteria,
Arthrobacter gandavensis,1445,CRW_16S_B_1746,Bacteria,
Clostridium sp. BL-24,1468,CRW_16S_B_16093,Bacteria,Firmicutes
Actinosynnema mirum,1460,CRW_16S_B_1755,Bacteria,
Actinoplanes teichomyceticus,1456,CRW_16S_B_1756,Bacteria,
Atopobium minutum,1454,CRW_16S_B_1758,Bacteria,
Actinoplanes sp. 319H11,1469,CRW_16S_B_176,,
Microbacterium barkeri,1468,CRW_16S_B_1764,Bacteria,
uncultured bacterium,1454,CRW_16S_B_16260,Bacteria,
Epulopiscium sp.,1433,CRW_16S_B_16264,Bacteria,Firmicutes
Epulopiscium sp.,1446,CRW_16S_B_16266,Bacteria,Firmicutes
Epulopiscium sp.,1442,CRW_16S_B_16267,Bacteria,Firmicutes
Eubacterium angustum,1467,CRW_16S_B_16268,,
Eubacterium brachy,1438,CRW_16S_B_16271,,
Eubacterium desmolans,1470,CRW_16S_B_16279,,
Eubacterium minutum,1445,CRW_16S_B_16288,,
Eubacterium moniliforme,1450,CRW_16S_B_16290,,
Eubacterium rectale,1468,CRW_16S_B_16298,,
Microbacterium testaceum,1469,CRW_16S_B_1768,Bacteria,
Eubacterium siraeum,1454,CRW_16S_B_16301,,
Eubacterium tarantellae,1431,CRW_16S_B_16302,,
Eubacterium tenue,1467,CRW_16S_B_16303,,
Mogibacterium timidum,1434,CRW_16S_B_16304,Bacteria,Firmicutes
Eubacterium infirmum,1441,CRW_16S_B_16310,,
Filifactor villosus,1463,CRW_16S_B_16313,Bacteria,Firmicutes
Halanaerobium saccharolyticum,1438,CRW_16S_B_16321,Bacteria,Firmicutes
Heliobacillus mobilis,1468,CRW_16S_B_16326,Bacteria,Firmicutes
Heliobacillus mobilis,1468,CRW_16S_B_16327,Bacteria,Firmicutes
Mycobacterium shottsii,1452,CRW_16S_B_1771,Bacteria,
Heliophilum fasciatum,1459,CRW_16S_B_16330,Bacteria,Firmicutes
Heliophilum fasciatum,1459,CRW_16S_B_16331,Bacteria,Firmicutes
Heliobacterium gestii,1465,CRW_16S_B_16332,Bacteria,Firmicutes
Heliobacterium gestii,1465,CRW_16S_B_16333,Bacteria,Firmicutes
Halanaerobacter lacunarum,1445,CRW_16S_B_16338,Bacteria,Firmicutes
Helcococcus kunzii,1465,CRW_16S_B_16339,Bacteria,Firmicutes
Mycobacterium porcinum,1428,CRW_16S_B_1772,Bacteria,
Halothermothrix orenii,1463,CRW_16S_B_16340,Bacteria,Firmicutes
Pectinatus cerevisiiphilus,1425,CRW_16S_B_16356,Bacteria,Firmicutes
Pectinatus frisingensis,1440,CRW_16S_B_16357,Bacteria,Firmicutes
Peptostreptococcus anaerobius,1462,CRW_16S_B_16367,Bacteria,Firmicutes
Peptostreptococcus sp.,1460,CRW_16S_B_16379,Bacteria,Firmicutes
Pseudobutyrivibrio ruminis,1462,CRW_16S_B_16383,Bacteria,Firmicutes
Quinella ovalis,1470,CRW_16S_B_16384,,
Ruminococcus albus,1458,CRW_16S_B_16386,Bacteria,Firmicutes
Ruminococcus callidus,1458,CRW_16S_B_16388,Bacteria,Firmicutes
Ruminococcus flavefaciens,1448,CRW_16S_B_16389,Bacteria,Firmicutes
Ruminococcus flavefaciens,1440,CRW_16S_B_16390,Bacteria,Firmicutes
Ruminococcus hansenii,1453,CRW_16S_B_16393,,
Ruminococcus obeum,1457,CRW_16S_B_16394,,
Selenomonas lacticifex,1456,CRW_16S_B_16401,Bacteria,Firmicutes
Selenomonas ruminantium,1450,CRW_16S_B_16404,Bacteria,Firmicutes
Sarcina ventriculi,1461,CRW_16S_B_16412,Bacteria,Firmicutes
Nocardiopsis dassonvillei,1459,CRW_16S_B_1780,Bacteria,
Thermoanaerobacter wiegelii,1464,CRW_16S_B_16449,Bacteria,Firmicutes
Thermosyntropha lipolytica,1458,CRW_16S_B_16459,Bacteria,Firmicutes
Zymophilus paucivorans,1448,CRW_16S_B_16466,,
Saccharothrix algeriensis,1429,CRW_16S_B_1788,Bacteria,
Rhodococcus sp. YK2,1436,CRW_16S_B_18,,
Streptomyces platensis,1457,CRW_16S_B_1801,Bacteria,
Nocardia asteroides,1451,CRW_16S_B_1832,Bacteria,
Streptomyces europaeiscabiei,1456,CRW_16S_B_1853,Bacteria,
Streptomyces sp. 343F01,1470,CRW_16S_B_187,,
Nocardia sp. IFM 0384,1460,CRW_16S_B_189,,
Streptomyces nanningensis,1457,CRW_16S_B_1893,Bacteria,
Nocardia alba,1446,CRW_16S_B_1894,Bacteria,
bacterium Ellin6009,1437,CRW_16S_B_1906,,
bacterium Ellin6034,1437,CRW_16S_B_1907,Bacteria,
Arthrobacter sp. 108,1449,CRW_16S_B_1912,,
Nocardia brasiliensis,1427,CRW_16S_B_1914,Bacteria,
Streptomyces tendae,1436,CRW_16S_B_1915,Bacteria,
Streptomyces maritimus,1433,CRW_16S_B_1916,Bacteria,
Nocardiopsis dassonvillei,1432,CRW_16S_B_1920,Bacteria,
Streptomyces sp. IDA5203,1430,CRW_16S_B_1925,Bacteria,
Streptomyces sp. 40002,1457,CRW_16S_B_1929,,
Nocardia beijingensis,1470,CRW_16S_B_193,Bacteria,
Streptomyces sp. 40004,1459,CRW_16S_B_1930,,
Streptomyces sp. 40006,1458,CRW_16S_B_1932,,
Nocardiopsis sp. 40009,1465,CRW_16S_B_1934,,
Micromonospora sp. 40010,1449,CRW_16S_B_1935,,
Streptomyces sp. 10036,1456,CRW_16S_B_1936,,
Micromonospora sp. 40011,1427,CRW_16S_B_1937,,
Arthrobacter sp. FV1-1,1469,CRW_16S_B_1938,Bacteria,
Nocardiopsis sp. 10002,1427,CRW_16S_B_1939,,
Nocardiopsis sp. 10010,1436,CRW_16S_B_1940,,
Nocardiopsis sp. 10021,1462,CRW_16S_B_1941,,
Nocardiopsis sp. 10030,1462,CRW_16S_B_1942,,
Nocardiopsis sp. 60002,1463,CRW_16S_B_1944,,
Nocardiopsis sp. 60006,1457,CRW_16S_B_1945,,
Mycobacterium sp. HSC2034,1443,CRW_16S_B_1963,,
Streptomyces sp. FXJ23,1430,CRW_16S_B_1968,,
Arthrobacter sp. E28,1453,CRW_16S_B_1969,Bacteria,
Arthrobacter sp. SB,1441,CRW_16S_B_1970,,
Nocardiopsis sp. 20027,1423,CRW_16S_B_1975,,
Nocardiopsis sp. 20028,1434,CRW_16S_B_1976,,
Nocardiopsis sp. 20029,1426,CRW_16S_B_1977,,
Nocardiopsis sp. 20030,1434,CRW_16S_B_1978,,
Nocardiopsis sp. 20031,1439,CRW_16S_B_1979,,
Nocardia farcinica,1468,CRW_16S_B_198,Bacteria,
Nocardiopsis sp. 20032,1432,CRW_16S_B_1980,,
Nocardiopsis sp. 20033,1428,CRW_16S_B_1981,,
Nocardiopsis sp. 20034,1462,CRW_16S_B_1982,,
Nocardiopsis sp. 20035,1452,CRW_16S_B_1983,Bacteria,
Nocardiopsis sp. 20036,1464,CRW_16S_B_1984,,
Nocardiopsis sp. 20038,1434,CRW_16S_B_1985,,
Nocardiopsis sp. 20039,1435,CRW_16S_B_1986,,
Mycobacterium parascrofulaceum,1468,CRW_16S_B_1997,Bacteria,
Mycobacterium sp. PX3.15,1441,CRW_16S_B_1999,,
uncultured actinomycete,1469,CRW_16S_B_2,Bacteria,
uncultured actinobacterium,1461,CRW_16S_B_20,Bacteria,
Verrucosispora sp. e80,1469,CRW_16S_B_2004,,
Micromonospora sp. e3,1470,CRW_16S_B_2005,,
Nocardia asiatica,1469,CRW_16S_B_201,Bacteria,
Micromonospora sp. e32,1444,CRW_16S_B_2013,Bacteria,
Ureaplasma urealyticum serovar 2,1435,CRW_16S_B_16484,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 4,1435,CRW_16S_B_16485,Bacteria,Tenericutes
Micromonospora sp. e78,1463,CRW_16S_B_2017,,
Ureaplasma urealyticum serovar 5,1435,CRW_16S_B_16486,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 7,1435,CRW_16S_B_16487,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 8,1435,CRW_16S_B_16488,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 9,1435,CRW_16S_B_16489,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 10,1435,CRW_16S_B_16490,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 11,1435,CRW_16S_B_16491,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 12,1435,CRW_16S_B_16492,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 13,1435,CRW_16S_B_16493,Bacteria,Tenericutes
Ureaplasma parvum serovar 3,1439,CRW_16S_B_16494,Bacteria,Tenericutes
Ureaplasma parvum serovar 14,1439,CRW_16S_B_16495,Bacteria,Tenericutes
Micromonospora sp. e79,1463,CRW_16S_B_2018,,
Ureaplasma parvum serovar 1,1439,CRW_16S_B_16496,Bacteria,Tenericutes
Ureaplasma parvum serovar 6,1439,CRW_16S_B_16497,Bacteria,Tenericutes
Micromonospora sp. i19,1461,CRW_16S_B_2019,,
Micromonospora sp. ANT 25-001,1461,CRW_16S_B_2020,,
Anaeroplasma abactoclasticum,1453,CRW_16S_B_16516,Bacteria,Tenericutes
Anaeroplasma bactoclasticum,1436,CRW_16S_B_16517,Bacteria,Tenericutes
Anaeroplasma varium,1436,CRW_16S_B_16519,Bacteria,Tenericutes
Micromonospora sp. ARG 13-042,1460,CRW_16S_B_2021,,
Micromonospora sp. POR 21-001,1468,CRW_16S_B_2023,,
Nocardia abscessus,1461,CRW_16S_B_203,Bacteria,
Eucalyptus yellows and witches'-broom phytoplasma,1431,CRW_16S_B_16647,,
Sr Isidro peach phytoplasma,1454,CRW_16S_B_16658,Bacteria,Tenericutes
Lethal wilt oil palm phytoplasma,1424,CRW_16S_B_16670,Bacteria,Tenericutes
Micrococcaceae bacterium GWS-BW-H15M,1427,CRW_16S_B_2036,,
Aster yellows phytoplasma,1460,CRW_16S_B_16686,Bacteria,Tenericutes
Vietnam chinaberry yellows phytoplasma,1433,CRW_16S_B_16688,,
Nocardiopsis salina,1449,CRW_16S_B_2038,Bacteria,
Aster yellows phytoplasma,1441,CRW_16S_B_16760,Bacteria,Tenericutes
Streptacidiphilus jiangxiensis,1425,CRW_16S_B_2045,Bacteria,
Withania somnifera phytoplasma,1432,CRW_16S_B_16768,,
Rhodococcus sp. NCIMB12038,1459,CRW_16S_B_2048,,
Rhodococcus sp. P200,1455,CRW_16S_B_2049,Bacteria,
uncultured bacterium,1448,CRW_16S_B_16811,Bacteria,
Entomoplasma ellychniae,1433,CRW_16S_B_16825,Bacteria,Tenericutes
Entomoplasma melaleucae,1448,CRW_16S_B_16826,Bacteria,Tenericutes
Streptomyces sp. VA26256_03,1448,CRW_16S_B_2052,,
Mycoplasma agalactiae,1457,CRW_16S_B_16840,,
Mycoplasma agalactiae,1460,CRW_16S_B_16841,,
Mycoplasma agassizii,1442,CRW_16S_B_16842,,
Mycoplasma alkalescens,1464,CRW_16S_B_16843,,
Mycoplasma arginini,1445,CRW_16S_B_16844,,
Arthrobacter sp. C4,1444,CRW_16S_B_2053,Bacteria,
Mycoplasma bovigenitalium,1464,CRW_16S_B_16848,,
Mycoplasma bovirhinis,1452,CRW_16S_B_16850,,
Mycoplasma bovis,1456,CRW_16S_B_16851,,
Mycoplasma californicum,1464,CRW_16S_B_16855,,
Mycobacterium sp. EM3,1440,CRW_16S_B_2054,,
Mycoplasma canadense,1466,CRW_16S_B_16857,,
Mycoplasma capricolum subsp. capricolum,1466,CRW_16S_B_16860,,
Mycoplasma capricolum subsp. capripneumoniae,1466,CRW_16S_B_16862,Bacteria,Tenericutes
Mycoplasma capricolum subsp. capricolum,1466,CRW_16S_B_16863,,
Mycoplasma capricolum subsp. capricolum,1466,CRW_16S_B_16865,,
Rhodococcus sp. RD6.2,1441,CRW_16S_B_2055,Bacteria,
Mycoplasma capricolum subsp. capripneumoniae,1466,CRW_16S_B_16867,Bacteria,Tenericutes
Mycoplasma corogypsi,1467,CRW_16S_B_16872,Bacteria,Tenericutes
Mesoplasma entomophilum,1443,CRW_16S_B_16873,Bacteria,Tenericutes
Arthrobacter sp. SK1.18,1444,CRW_16S_B_2056,,
Mycoplasma felifaucium,1435,CRW_16S_B_16876,,
Mycoplasma feliminutum,1459,CRW_16S_B_16877,Bacteria,Tenericutes
Mycoplasma felis,1433,CRW_16S_B_16878,,
Mycoplasma fermentans,1461,CRW_16S_B_16879,,
Mycoplasma gallinaceum,1431,CRW_16S_B_16887,,
Mycoplasma gallinarum,1435,CRW_16S_B_16888,,
Mycoplasma gateae,1443,CRW_16S_B_16889,,
Mycoplasma hominis,1451,CRW_16S_B_16893,,
Mycoplasma hyopharyngis,1454,CRW_16S_B_16895,,
Mycoplasma imitans,1439,CRW_16S_B_16903,Bacteria,Tenericutes
Mycoplasma iowae,1463,CRW_16S_B_16905,,
Mycoplasma leonicaptivi,1425,CRW_16S_B_16907,Bacteria,Tenericutes
Mycoplasma leopharyngis,1436,CRW_16S_B_16908,Bacteria,Tenericutes
Mycoplasma lipophilum,1451,CRW_16S_B_16909,,
Mycoplasma meleagridis,1437,CRW_16S_B_16911,,
Mycoplasma microti,1435,CRW_16S_B_16912,,
Nocardia abscessus,1467,CRW_16S_B_206,Bacteria,
Tomato big bud phytoplasma,1432,CRW_16S_B_16937,Bacteria,Tenericutes
Pigeon pea witches'-broom phytoplasma,1435,CRW_16S_B_16944,Bacteria,Tenericutes
Peanut witches'-broom phytoplasma,1433,CRW_16S_B_16946,,
Mycoplasma mobile,1466,CRW_16S_B_16962,Bacteria,Tenericutes
Mycoplasma muris,1464,CRW_16S_B_16963,,
Mycoplasma mycoides subsp. mycoides,1466,CRW_16S_B_16964,,
Mycoplasma mycoides subsp. capri,1466,CRW_16S_B_16968,Bacteria,Tenericutes
Mycoplasma mycoides subsp. mycoides,1467,CRW_16S_B_16970,,
Mycoplasma mycoides subsp. mycoides,1466,CRW_16S_B_16972,,
Mycoplasma orale,1458,CRW_16S_B_16977,,
Mycoplasma penetrans,1452,CRW_16S_B_16980,,
Mycoplasma pirum,1465,CRW_16S_B_16982,,
Mycoplasma pneumoniae,1465,CRW_16S_B_16986,,
Mycoplasma pullorum,1464,CRW_16S_B_16988,,
Mycoplasma putrefaciens,1466,CRW_16S_B_16990,Bacteria,Tenericutes
Mycoplasma simbae,1431,CRW_16S_B_16993,Bacteria,Tenericutes
Nocardia kruczakiae,1434,CRW_16S_B_2068,Bacteria,
Mycoplasma sp.,1446,CRW_16S_B_16996,Bacteria,Tenericutes
Mycoplasma sp. PG50,1466,CRW_16S_B_16999,,
Mycoplasma sturni,1426,CRW_16S_B_17003,,
Mycoplasma alvi,1458,CRW_16S_B_17005,,
Nocardia abscessus,1470,CRW_16S_B_207,Bacteria,
Kitasatospora gansuensis,1429,CRW_16S_B_2071,Bacteria,
Spiroplasma diabroticae,1432,CRW_16S_B_17027,Bacteria,Tenericutes
Spiroplasma gladiatoris,1468,CRW_16S_B_17028,Bacteria,Tenericutes
Spiroplasma ixodetis,1428,CRW_16S_B_17029,Bacteria,Tenericutes
Spiroplasma poulsonii,1467,CRW_16S_B_17032,Bacteria,Tenericutes
Kitasatospora terrestris,1444,CRW_16S_B_2072,Bacteria,
Ureaplasma gallorale,1455,CRW_16S_B_17040,Bacteria,Tenericutes
Ureaplasma urealyticum,1439,CRW_16S_B_17042,Bacteria,Tenericutes
Ureaplasma urealyticum,1438,CRW_16S_B_17043,Bacteria,Tenericutes
Ureaplasma urealyticum,1434,CRW_16S_B_17044,Bacteria,Tenericutes
Ureaplasma urealyticum,1434,CRW_16S_B_17045,Bacteria,Tenericutes
Ureaplasma urealyticum,1439,CRW_16S_B_17046,Bacteria,Tenericutes
Ureaplasma urealyticum,1463,CRW_16S_B_17048,Bacteria,Tenericutes
Streptomyces griseoaurantiacus,1458,CRW_16S_B_2075,Bacteria,
Agromyces sp. CM01,1454,CRW_16S_B_2077,Bacteria,
Arthrobacter sp. BS11,1441,CRW_16S_B_2078,,
Arthrobacter sp. BS20,1446,CRW_16S_B_2079,,
Arthrobacter sp. AS19,1426,CRW_16S_B_2080,,
Mycobacterium sp. SOL 803,1444,CRW_16S_B_2106,,
Frankia sp. FMr16,1448,CRW_16S_B_2109,Bacteria,
Frankia sp. FMr61,1448,CRW_16S_B_2110,Bacteria,
Frankia sp. 2215,1448,CRW_16S_B_2111,Bacteria,
Frankia sp. FCe42,1448,CRW_16S_B_2112,,
Frankia sp. FCg07,1448,CRW_16S_B_2113,,
Arthrobacter ramosus,1434,CRW_16S_B_2118,Bacteria,
Arthrobacter rhombi,1443,CRW_16S_B_2119,Bacteria,
Arthrobacter sp. A4Z24,1451,CRW_16S_B_2123,,
Arthrobacter sp. A1-1,1451,CRW_16S_B_2124,,
Arthrobacter sp. A3Z-17,1449,CRW_16S_B_2125,,
Arthrobacter sp. A3Z-18,1449,CRW_16S_B_2126,,
Arthrobacter polychromogenes,1452,CRW_16S_B_2127,,
Arthrobacter sp. Amico5,1450,CRW_16S_B_2128,,
Arthrobacter sp. Amico7,1452,CRW_16S_B_2129,,
Arthrobacter sp. Amico3,1450,CRW_16S_B_2130,,
Rhodococcus sp. A3Z19,1440,CRW_16S_B_2131,,
Rhodococcus sp. A2Y26,1440,CRW_16S_B_2132,,
Rhodococcus sp. A3Y2,1442,CRW_16S_B_2133,,
Rhodococcus sp. Amico51,1438,CRW_16S_B_2134,,
Rhodococcus sp. IA1XBOX,1441,CRW_16S_B_2135,,
Rhodococcus sp. Amico42,1442,CRW_16S_B_2136,,
Rhodococcus sp. A1XB1-5,1441,CRW_16S_B_2137,,
Arthrobacter sp. c113,1454,CRW_16S_B_214,,
Streptomyces sp. S1.11,1448,CRW_16S_B_2140,,
Streptomyces sp. S1.15,1448,CRW_16S_B_2141,,
Streptomyces sp. S1.22,1447,CRW_16S_B_2142,,
Streptomyces sp. S1.6,1448,CRW_16S_B_2143,,
Streptomyces sp. S1R26,1448,CRW_16S_B_2144,,
Streptomyces sp. S1R43,1448,CRW_16S_B_2145,,
Streptomyces sp. S1R51,1448,CRW_16S_B_2146,,
Streptomyces sp. S2.14,1449,CRW_16S_B_2147,,
Streptomyces sp. S2.19,1448,CRW_16S_B_2148,,
Streptomyces sp. S2.50,1448,CRW_16S_B_2150,,
Streptomyces sp. S2.8,1448,CRW_16S_B_2151,,
Streptomyces sp. S2.9,1448,CRW_16S_B_2152,,
Streptomyces sp. S3.14,1449,CRW_16S_B_2153,,
Streptomyces sp. S3.25,1449,CRW_16S_B_2154,,
Streptomyces sp. S3.28,1448,CRW_16S_B_2155,,
Streptomyces sp. S3.30,1449,CRW_16S_B_2156,,
Streptomyces sp. S3.40,1449,CRW_16S_B_2158,,
Streptomyces sp. S3.8,1449,CRW_16S_B_2159,,
Verrucosispora sp. AB-18-032,1440,CRW_16S_B_2167,,
Streptacidiphilus griseosporeus,1424,CRW_16S_B_2170,,
Streptacidiphilus griseosporeus,1424,CRW_16S_B_2171,,
Streptacidiphilus griseosporeus,1427,CRW_16S_B_2172,,
Streptacidiphilus thailandensis,1428,CRW_16S_B_2173,,
Streptacidiphilus luteoalbus,1428,CRW_16S_B_2174,Bacteria,
Streptacidiphilus luteoalbus,1428,CRW_16S_B_2175,Bacteria,
Streptacidiphilus luteoalbus,1428,CRW_16S_B_2176,Bacteria,
Streptacidiphilus luteoalbus,1424,CRW_16S_B_2177,Bacteria,
Streptomyces sp. Smarlab 3302044,1448,CRW_16S_B_2181,,
uncultured actinobacterium,1444,CRW_16S_B_2182,Bacteria,
uncultured actinobacterium,1447,CRW_16S_B_2183,Bacteria,
Solwaraspora sp. UMM559,1452,CRW_16S_B_2190,,
Solwaraspora sp. UMM502,1453,CRW_16S_B_2191,,
Solwaraspora sp. UMM514,1462,CRW_16S_B_2192,,
Solwaraspora sp. UMM526,1457,CRW_16S_B_2193,,
