Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
Corynebacterium diphtheriae,1391,CRW_16S_B_2888,Bacteria,Actinobacteriota
Corynebacterium genitalium,1392,CRW_16S_B_2896,Bacteria,Actinobacteriota
Corynebacterium jeikeium,1333,CRW_16S_B_2903,Bacteria,Actinobacteriota
Corynebacterium kutscheri,1331,CRW_16S_B_2906,Bacteria,Actinobacteriota
Corynebacterium kutscheri,1338,CRW_16S_B_2907,Bacteria,Actinobacteriota
Corynebacterium macginleyi,1393,CRW_16S_B_2908,Bacteria,Actinobacteriota
Corynebacterium matruchotii,1346,CRW_16S_B_2909,Bacteria,Actinobacteriota
Corynebacterium matruchotii,1327,CRW_16S_B_2910,Bacteria,Actinobacteriota
Corynebacterium minutissimum,1400,CRW_16S_B_2912,Bacteria,Actinobacteriota
Corynebacterium mycetoides,1396,CRW_16S_B_2914,Bacteria,Actinobacteriota
Corynebacterium pilosum,1381,CRW_16S_B_2917,Bacteria,Actinobacteriota
Corynebacterium pilosum,1306,CRW_16S_B_2918,Bacteria,Actinobacteriota
Corynebacterium propinquum,1396,CRW_16S_B_2920,Bacteria,Actinobacteriota
Corynebacterium pseudodiphtheriticum,1396,CRW_16S_B_2922,Bacteria,Actinobacteriota
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2927,Bacteria,Actinobacteriota
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2929,Bacteria,Actinobacteriota
Corynebacterium renale,1289,CRW_16S_B_2931,Bacteria,Actinobacteriota
Corynebacterium renale,1389,CRW_16S_B_2932,Bacteria,Actinobacteriota
Corynebacterium renale,1399,CRW_16S_B_2934,Bacteria,Actinobacteriota
Corynebacterium renale,1395,CRW_16S_B_2936,Bacteria,Actinobacteriota
Corynebacterium renale,1366,CRW_16S_B_2937,Bacteria,Actinobacteriota
Corynebacterium glucuronolyticum,1323,CRW_16S_B_2939,Bacteria,Actinobacteriota
Corynebacterium sp.,1393,CRW_16S_B_2940,Bacteria,Actinobacteriota
Corynebacterium striatum,1324,CRW_16S_B_2942,Bacteria,Actinobacteriota
Corynebacterium ulcerans,1314,CRW_16S_B_2945,Bacteria,Actinobacteriota
Corynebacterium ulcerans,1395,CRW_16S_B_2946,Bacteria,Actinobacteriota
Corynebacterium xerosis,1324,CRW_16S_B_2953,Bacteria,Actinobacteriota
Corynebacterium xerosis,1317,CRW_16S_B_2954,Bacteria,Actinobacteriota
Arthrobacter sp.,1386,CRW_16S_B_2981,Bacteria,Actinobacteriota
Dactylosporangium aurantiacum,1358,CRW_16S_B_2986,Bacteria,Actinobacteriota
Streptomyces filamentosus,1344,CRW_16S_B_3020,Bacteria,Actinobacteriota
Streptomyces carpinensis,1327,CRW_16S_B_3051,Bacteria,Actinobacteriota
Streptomyces murinus,1364,CRW_16S_B_3053,Bacteria,Actinobacteriota
Arthrobacter sp.,1378,CRW_16S_B_3110,Bacteria,Actinobacteriota
Micromonospora chalcea,1389,CRW_16S_B_3119,Bacteria,Actinobacteriota
Micromonospora echinospora,1373,CRW_16S_B_3122,Bacteria,Actinobacteriota
Micromonospora matsumotoense,1364,CRW_16S_B_3125,Bacteria,Actinobacteriota
Kocuria rosea,1309,CRW_16S_B_3187,Bacteria,Actinobacteriota
Streptomyces cinnamonensis,1353,CRW_16S_B_3244,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1373,CRW_16S_B_3260,Bacteria,Actinobacteriota
Nocardia abscessus,1321,CRW_16S_B_3335,Bacteria,Actinobacteriota
uncultured Microbacterium sp.,1398,CRW_16S_B_3357,Bacteria,Actinobacteriota
Micrococcus luteus,1329,CRW_16S_B_3364,Bacteria,Actinobacteriota
Streptomyces rutgersensis,1347,CRW_16S_B_3476,Bacteria,Actinobacteriota
Streptomyces lanatus,1347,CRW_16S_B_3478,Bacteria,Actinobacteriota
Streptomyces cinnamonensis,1391,CRW_16S_B_3480,Bacteria,Actinobacteriota
Micromonospora echinospora,1376,CRW_16S_B_3485,Bacteria,Actinobacteriota
Streptomyces spiroverticillatus,1392,CRW_16S_B_3495,Bacteria,Actinobacteriota
Streptomyces turgidiscabies,1386,CRW_16S_B_3496,Bacteria,Actinobacteriota
Streptomyces albogriseolus,1386,CRW_16S_B_3505,Bacteria,Actinobacteriota
Streptomyces scabiei,1396,CRW_16S_B_3506,Bacteria,Actinobacteriota
Micrococcus luteus,1373,CRW_16S_B_3514,Bacteria,Actinobacteriota
Micrococcus luteus,1270,CRW_16S_B_3548,Bacteria,Actinobacteriota
Micrococcus luteus,1186,CRW_16S_B_3596,Bacteria,Actinobacteriota
Dietzia maris,1316,CRW_16S_B_3707,Bacteria,Actinobacteriota
Gordonia amarae,1367,CRW_16S_B_3803,Bacteria,Actinobacteriota
Gordonia bronchialis,1262,CRW_16S_B_3806,Bacteria,Actinobacteriota
Gordonia bronchialis,1393,CRW_16S_B_3807,Bacteria,Actinobacteriota
Gordonia rubripertincta,1400,CRW_16S_B_3810,Bacteria,Actinobacteriota
Gordonia sputi,1320,CRW_16S_B_3812,Bacteria,Actinobacteriota
Gordonia sputi,1320,CRW_16S_B_3813,Bacteria,Actinobacteriota
Gordonia sputi,1320,CRW_16S_B_3814,Bacteria,Actinobacteriota
Gordonia terrae,1319,CRW_16S_B_3817,Bacteria,Actinobacteriota
Gordonia terrae,1356,CRW_16S_B_3818,Bacteria,Actinobacteriota
Kineococcus aurantiacus,1394,CRW_16S_B_3852,Bacteria,Actinobacteriota
Kutzneria viridogrisea,1311,CRW_16S_B_3855,Bacteria,Actinobacteriota
Leucobacter komagatae,1340,CRW_16S_B_3857,Bacteria,Actinobacteriota
Luteococcus japonicus,1207,CRW_16S_B_3858,Bacteria,Actinobacteriota
Mycobacterium celatum,1339,CRW_16S_B_3876,Bacteria,Actinobacteriota
Mycobacterium gordonae,1072,CRW_16S_B_3888,Bacteria,Actinobacteriota
Mycobacterium heidelbergense,1358,CRW_16S_B_3890,Bacteria,Actinobacteriota
Mycobacterium lentiflavum,1224,CRW_16S_B_3896,Bacteria,Actinobacteriota
Mycobacterium lentiflavum,1224,CRW_16S_B_3897,Bacteria,Actinobacteriota
Mobiluncus curtisii,1330,CRW_16S_B_3924,Bacteria,Actinobacteriota
Candidatus Microthrix parvicella,1380,CRW_16S_B_3950,Bacteria,Actinobacteriota
Mycobacterium asiaticum,1371,CRW_16S_B_3961,Bacteria,Actinobacteriota
Mycobacterium avium,1374,CRW_16S_B_3964,Bacteria,Actinobacteriota
Mycobacterium avium,1360,CRW_16S_B_3965,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1365,CRW_16S_B_3966,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1362,CRW_16S_B_3967,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1372,CRW_16S_B_3968,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1365,CRW_16S_B_3969,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1367,CRW_16S_B_3970,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1336,CRW_16S_B_3971,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1369,CRW_16S_B_3972,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1367,CRW_16S_B_3973,Bacteria,Actinobacteriota
Mycobacterium avium,1369,CRW_16S_B_3974,Bacteria,Actinobacteriota
Mycobacterium avium,1374,CRW_16S_B_3975,Bacteria,Actinobacteriota
Mycobacterium avium,1374,CRW_16S_B_3976,Bacteria,Actinobacteriota
Mycobacterium avium,1372,CRW_16S_B_3977,Bacteria,Actinobacteriota
Mycobacterium avium,1367,CRW_16S_B_3978,Bacteria,Actinobacteriota
Mycobacterium avium,1365,CRW_16S_B_3981,Bacteria,Actinobacteriota
Mycobacterium avium,1372,CRW_16S_B_3982,Bacteria,Actinobacteriota
Mycobacterium sp.,1357,CRW_16S_B_4001,Bacteria,Actinobacteriota
Mycobacterium conspicuum,1396,CRW_16S_B_4005,Bacteria,Actinobacteriota
Mycobacterium gordonae,1376,CRW_16S_B_4022,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1374,CRW_16S_B_4029,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1366,CRW_16S_B_4030,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1374,CRW_16S_B_4031,Bacteria,Actinobacteriota
Mycobacterium sp.,1363,CRW_16S_B_4032,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1372,CRW_16S_B_4039,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1369,CRW_16S_B_4040,Bacteria,Actinobacteriota
Mycobacterium kansasii,1371,CRW_16S_B_4043,Bacteria,Actinobacteriota
Mycobacterium malmoense,1367,CRW_16S_B_4059,Bacteria,Actinobacteriota
Mycobacterium szulgai,1379,CRW_16S_B_4087,Bacteria,Actinobacteriota
Mycobacterium xenopi,1376,CRW_16S_B_4108,Bacteria,Actinobacteriota
Pimelobacter simplex,1392,CRW_16S_B_4121,Bacteria,Actinobacteriota
Nocardia asteroides,1372,CRW_16S_B_4125,Bacteria,Actinobacteriota
Nocardia brasiliensis,1366,CRW_16S_B_4131,Bacteria,Actinobacteriota
Nocardia carnea,1367,CRW_16S_B_4136,Bacteria,Actinobacteriota
Nocardia farcinica,1366,CRW_16S_B_4139,Bacteria,Actinobacteriota
Nocardia farcinica,1366,CRW_16S_B_4140,Bacteria,Actinobacteriota
Nocardia farcinica,1366,CRW_16S_B_4141,Bacteria,Actinobacteriota
Nocardia nova,1367,CRW_16S_B_4144,Bacteria,Actinobacteriota
Nocardia otitidiscaviarum,1366,CRW_16S_B_4146,Bacteria,Actinobacteriota
Nocardia seriolae,1368,CRW_16S_B_4151,Bacteria,Actinobacteriota
Nocardia transvalensis,1366,CRW_16S_B_4153,Bacteria,Actinobacteriota
Pseudonocardia alni,1345,CRW_16S_B_4201,Bacteria,Actinobacteriota
Pseudonocardia autotrophica,1332,CRW_16S_B_4202,Bacteria,Actinobacteriota
Pseudonocardia hydrocarbonoxydans,1310,CRW_16S_B_4204,Bacteria,Actinobacteriota
Pseudonocardia thermophila,1299,CRW_16S_B_4208,Bacteria,Actinobacteriota
Pseudonocardia thermophila,1246,CRW_16S_B_4209,Bacteria,Actinobacteriota
Rhodococcus coprophilus,1321,CRW_16S_B_4217,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1367,CRW_16S_B_4226,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1314,CRW_16S_B_4228,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1366,CRW_16S_B_4229,Bacteria,Actinobacteriota
Rhodococcus fascians,1314,CRW_16S_B_4232,Bacteria,Actinobacteriota
Rhodococcus fascians,1316,CRW_16S_B_4233,Bacteria,Actinobacteriota
Rhodococcus fascians,1338,CRW_16S_B_4234,Bacteria,Actinobacteriota
Rhodococcus globerulus,1315,CRW_16S_B_4237,Bacteria,Actinobacteriota
Rhodococcus globerulus,1324,CRW_16S_B_4239,Bacteria,Actinobacteriota
Rhodococcus rhodnii,1369,CRW_16S_B_4250,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1319,CRW_16S_B_4253,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1320,CRW_16S_B_4254,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1146,CRW_16S_B_4255,Bacteria,Actinobacteriota
Streptomyces purpurogeneiscleroticus,1389,CRW_16S_B_426,Bacteria,Proteobacteria
Rhodococcus sp.,1119,CRW_16S_B_4265,Bacteria,Actinobacteriota
Rhodococcus zopfii,1319,CRW_16S_B_4268,Bacteria,Actinobacteriota
Renibacterium salmoninarum,1054,CRW_16S_B_4269,Bacteria,Actinobacteriota
Saccharomonospora viridis,1376,CRW_16S_B_4296,Bacteria,Actinobacteriota
Saccharopolyspora erythraea,1316,CRW_16S_B_4304,Bacteria,Actinobacteriota
Saccharopolyspora hirsuta,1381,CRW_16S_B_4306,Bacteria,Actinobacteriota
Saccharopolyspora hirsuta,1284,CRW_16S_B_4307,Bacteria,Actinobacteriota
Saccharopolyspora hordei,1340,CRW_16S_B_4308,Bacteria,Actinobacteriota
Saccharopolyspora rectivirgula,1260,CRW_16S_B_4309,Bacteria,Actinobacteriota
Saccharopolyspora rectivirgula,1246,CRW_16S_B_4310,Bacteria,Actinobacteriota
Streptomyces abikoensis,1177,CRW_16S_B_4363,Bacteria,Actinobacteriota
Streptomyces albus,1242,CRW_16S_B_4366,Bacteria,Actinobacteriota
Streptomyces roseoverticillatus,1157,CRW_16S_B_4368,Bacteria,Actinobacteriota
Streptomyces brasiliensis,1239,CRW_16S_B_4372,Bacteria,Actinobacteriota
Streptomyces cinnamoneus,1181,CRW_16S_B_4375,Bacteria,Actinobacteriota
Streptomyces cinnamoneus,1224,CRW_16S_B_4376,Bacteria,Actinobacteriota
Streptomyces diastaticus,1193,CRW_16S_B_4383,Bacteria,Actinobacteriota
Streptomyces lavendulae,1186,CRW_16S_B_4396,Bacteria,Actinobacteriota
Streptomyces mobaraensis,1197,CRW_16S_B_4401,Bacteria,Actinobacteriota
Streptomyces mobaraensis,1192,CRW_16S_B_4405,Bacteria,Actinobacteriota
Streptomyces purpureus,1190,CRW_16S_B_4413,Bacteria,Actinobacteriota
Acrocarpospora corrugata,1341,CRW_16S_B_4470,Bacteria,Actinobacteriota
Streptosporangium nondiastaticum,1342,CRW_16S_B_4478,Bacteria,Actinobacteriota
Streptomyces fumanus,1341,CRW_16S_B_448,Bacteria,Actinobacteriota
Streptosporangium pseudovulgare,1345,CRW_16S_B_4481,Bacteria,Actinobacteriota
Streptosporangium roseum,1322,CRW_16S_B_4486,Bacteria,Actinobacteriota
Streptomyces griseorubiginosus,1395,CRW_16S_B_450,Bacteria,Actinobacteriota
Terrabacter tumescens,1399,CRW_16S_B_4508,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1341,CRW_16S_B_4515,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1324,CRW_16S_B_4516,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1341,CRW_16S_B_4520,Bacteria,Actinobacteriota
Acetobacter peroxydans,1335,CRW_16S_B_4540,Bacteria,Proteobacteria
Acetobacter orientalis,1390,CRW_16S_B_4547,Bacteria,Proteobacteria
Streptomyces olivaceoviridis,1268,CRW_16S_B_462,Bacteria,Actinobacteriota
Agrobacterium tumefaciens,1369,CRW_16S_B_4620,Bacteria,Proteobacteria
Streptomyces olivochromogenes,1178,CRW_16S_B_463,Bacteria,Actinobacteriota
uncultured bacterium,1070,CRW_16S_B_4641,Bacteria,Actinobacteriota
Brevundimonas diminuta,1343,CRW_16S_B_4676,Bacteria,Proteobacteria
Brevundimonas diminuta,1318,CRW_16S_B_4677,Bacteria,Proteobacteria
Aminobacter aminovorans,1352,CRW_16S_B_4678,Bacteria,Proteobacteria
uncultured bacterium,1362,CRW_16S_B_4697,Bacteria,Actinobacteriota
Bradyrhizobium elkanii,1382,CRW_16S_B_4778,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1393,CRW_16S_B_4779,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1373,CRW_16S_B_4780,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1391,CRW_16S_B_4781,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1387,CRW_16S_B_4782,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4830,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4831,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4832,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4833,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4834,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4835,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4836,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4837,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4838,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4839,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4840,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1398,CRW_16S_B_4841,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1397,CRW_16S_B_4842,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1396,CRW_16S_B_4843,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1304,CRW_16S_B_4845,Bacteria,Proteobacteria
uncultured Sphingomonas sp.,1304,CRW_16S_B_4846,Bacteria,Proteobacteria
Acidiphilium rubrum,1073,CRW_16S_B_4916,Bacteria,Proteobacteria
Zymomonas mobilis,1134,CRW_16S_B_4955,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5007,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5008,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5009,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5010,Bacteria,Proteobacteria
Brevundimonas alba,1362,CRW_16S_B_5011,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5012,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5013,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5014,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5015,Bacteria,Proteobacteria
Brevundimonas alba,1362,CRW_16S_B_5016,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5017,Bacteria,Proteobacteria
Brevundimonas intermedia,1323,CRW_16S_B_5020,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1338,CRW_16S_B_5032,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1338,CRW_16S_B_5033,Bacteria,Proteobacteria
uncultured bacterium,1367,CRW_16S_B_5076,Bacteria,Actinobacteriota
uncultured bacterium,1224,CRW_16S_B_5110,Bacteria,Actinobacteriota
Brevundimonas bullata,1367,CRW_16S_B_5342,Bacteria,Proteobacteria
Xanthobacter autotrophicus,1384,CRW_16S_B_5391,Bacteria,Proteobacteria
Streptomyces coeruleorubidus,1478,CRW_16S_B_1000,Bacteria,Actinobacteriota
Streptomyces cinnamoneus,1475,CRW_16S_B_1001,Bacteria,Actinobacteriota
Streptomyces purpurascens,1477,CRW_16S_B_1002,Bacteria,Actinobacteriota
Streptomyces mashuensis,1461,CRW_16S_B_1003,Bacteria,Actinobacteriota
Streptomyces ipomoeae,1463,CRW_16S_B_1008,Bacteria,Actinobacteriota
Streptomyces purpurascens,1473,CRW_16S_B_1010,Bacteria,Actinobacteriota
Streptomyces cyaneofuscatus,1436,CRW_16S_B_1011,Bacteria,Actinobacteriota
Streptococcus mitis,1430,CRW_16S_B_10051,Bacteria,Firmicutes
Streptococcus mitis,1428,CRW_16S_B_10052,Bacteria,Firmicutes
Streptococcus mitis,1430,CRW_16S_B_10053,Bacteria,Firmicutes
Streptococcus sanguinis,1428,CRW_16S_B_10054,Bacteria,Firmicutes
Streptococcus cristatus,1428,CRW_16S_B_10055,Bacteria,Firmicutes
Streptomyces alboflavus,1455,CRW_16S_B_1012,Bacteria,Actinobacteriota
Streptomyces griseocarneus,1463,CRW_16S_B_1014,Bacteria,Actinobacteriota
Bacillus licheniformis,1403,CRW_16S_B_10097,Bacteria,Firmicutes
Bacillus licheniformis,1414,CRW_16S_B_10098,Bacteria,Firmicutes
Paenibacillus polymyxa,1431,CRW_16S_B_10106,Bacteria,Firmicutes
Streptomyces orinoci,1469,CRW_16S_B_1017,Bacteria,Actinobacteriota
Bacillus cereus,1476,CRW_16S_B_10110,Bacteria,Firmicutes
Streptococcus anginosus,1470,CRW_16S_B_10112,Bacteria,Firmicutes
Bacillus cereus,1408,CRW_16S_B_10114,Bacteria,Firmicutes
Streptomyces exfoliatus,1452,CRW_16S_B_1019,Bacteria,Actinobacteriota
Streptococcus alactolyticus,1427,CRW_16S_B_10131,Bacteria,Firmicutes
Streptomyces mobaraensis,1473,CRW_16S_B_1021,Bacteria,Actinobacteriota
Streptomyces roseoverticillatus,1476,CRW_16S_B_1022,Bacteria,Actinobacteriota
Paenibacillus polymyxa,1445,CRW_16S_B_10164,Bacteria,Firmicutes
Paenibacillus polymyxa,1440,CRW_16S_B_10165,Bacteria,Firmicutes
Paenibacillus polymyxa,1441,CRW_16S_B_10166,Bacteria,Firmicutes
Paenibacillus polymyxa,1441,CRW_16S_B_10167,Bacteria,Firmicutes
Paenibacillus polymyxa,1439,CRW_16S_B_10168,Bacteria,Firmicutes
Paenibacillus polymyxa,1440,CRW_16S_B_10169,Bacteria,Firmicutes
Streptomyces cyaneus,1458,CRW_16S_B_1023,Bacteria,Actinobacteriota
Paenibacillus polymyxa,1437,CRW_16S_B_10170,Bacteria,Firmicutes
Paenibacillus polymyxa,1440,CRW_16S_B_10171,Bacteria,Firmicutes
Paenibacillus polymyxa,1441,CRW_16S_B_10172,Bacteria,Firmicutes
Paenibacillus polymyxa,1438,CRW_16S_B_10173,Bacteria,Firmicutes
Paenibacillus polymyxa,1440,CRW_16S_B_10174,Bacteria,Firmicutes
Paenibacillus polymyxa,1438,CRW_16S_B_10175,Bacteria,Firmicutes
Paenibacillus polymyxa,1439,CRW_16S_B_10176,Bacteria,Firmicutes
Paenibacillus polymyxa,1441,CRW_16S_B_10177,Bacteria,Firmicutes
Paenibacillus polymyxa,1441,CRW_16S_B_10178,Bacteria,Firmicutes
Paenibacillus polymyxa,1442,CRW_16S_B_10179,Bacteria,Firmicutes
Streptomyces purpurascens,1466,CRW_16S_B_1024,Bacteria,Actinobacteriota
Paenibacillus polymyxa,1441,CRW_16S_B_10180,Bacteria,Firmicutes
Paenibacillus polymyxa,1441,CRW_16S_B_10181,Bacteria,Firmicutes
Paenibacillus polymyxa,1440,CRW_16S_B_10182,Bacteria,Firmicutes
Paenibacillus polymyxa,1439,CRW_16S_B_10183,Bacteria,Firmicutes
Paenibacillus polymyxa,1437,CRW_16S_B_10184,Bacteria,Firmicutes
Paenibacillus polymyxa,1438,CRW_16S_B_10185,Bacteria,Firmicutes
Paenibacillus polymyxa,1438,CRW_16S_B_10186,Bacteria,Firmicutes
Streptomyces anulatus,1475,CRW_16S_B_1025,Bacteria,Actinobacteriota
Streptomyces chryseus,1477,CRW_16S_B_1026,Bacteria,Actinobacteriota
Streptomyces iakyrus,1475,CRW_16S_B_1027,Bacteria,Actinobacteriota
Bacillus mycoides,1452,CRW_16S_B_10216,Bacteria,Firmicutes
Streptomyces roseus,1453,CRW_16S_B_1029,Bacteria,Actinobacteriota
Streptomyces albireticuli,1475,CRW_16S_B_1031,Bacteria,Actinobacteriota
Staphylococcus cohnii,1467,CRW_16S_B_10252,Bacteria,Firmicutes
Bacillus mojavensis,1456,CRW_16S_B_10263,Bacteria,Firmicutes
Streptomyces variabilis,1479,CRW_16S_B_1034,Bacteria,Actinobacteriota
Streptomyces lavendulae subsp. lavendulae,1476,CRW_16S_B_1035,Bacteria,Actinobacteriota
Bacillus subtilis,1428,CRW_16S_B_10305,Bacteria,Firmicutes
Bacillus subtilis,1424,CRW_16S_B_10306,Bacteria,Firmicutes
Bacillus pumilus,1424,CRW_16S_B_10309,Bacteria,Firmicutes
Bacillus pumilus,1431,CRW_16S_B_10311,Bacteria,Firmicutes
Bacillus subtilis,1425,CRW_16S_B_10312,Bacteria,Firmicutes
Streptococcus gordonii,1479,CRW_16S_B_10320,Bacteria,Firmicutes
Bacillus licheniformis,1405,CRW_16S_B_10365,Bacteria,Firmicutes
Micromonospora chaiyaphumensis,1437,CRW_16S_B_1053,Bacteria,Actinobacteriota
Streptococcus cristatus,1469,CRW_16S_B_10475,Bacteria,Firmicutes
Streptococcus parauberis,1471,CRW_16S_B_10476,Bacteria,Firmicutes
Streptococcus dysgalactiae,1471,CRW_16S_B_10477,Bacteria,Firmicutes
Micromonospora chaiyaphumensis,1436,CRW_16S_B_1054,Bacteria,Actinobacteriota
Micromonospora chaiyaphumensis,1437,CRW_16S_B_1055,Bacteria,Actinobacteriota
Micromonospora marina,1437,CRW_16S_B_1056,Bacteria,Actinobacteriota
Micromonospora marina,1435,CRW_16S_B_1057,Bacteria,Actinobacteriota
Micromonospora marina,1437,CRW_16S_B_1058,Bacteria,Actinobacteriota
Micromonospora krabiensis,1440,CRW_16S_B_1059,Bacteria,Actinobacteriota
Micromonospora krabiensis,1437,CRW_16S_B_1060,Bacteria,Actinobacteriota
Nocardia brasiliensis,1478,CRW_16S_B_1062,Bacteria,Actinobacteriota
Nocardia brasiliensis,1425,CRW_16S_B_1063,Bacteria,Actinobacteriota
Nocardia transvalensis,1434,CRW_16S_B_1064,Bacteria,Actinobacteriota
Nocardia transvalensis,1414,CRW_16S_B_1065,Bacteria,Actinobacteriota
Bacillus subtilis,1437,CRW_16S_B_10595,Bacteria,Firmicutes
Nocardia otitidiscaviarum,1452,CRW_16S_B_1067,Bacteria,Actinobacteriota
Bacillus marisflavi,1471,CRW_16S_B_10620,Bacteria,Firmicutes
Bacillus aquimaris,1471,CRW_16S_B_10623,Bacteria,Firmicutes
Bacillus cereus,1413,CRW_16S_B_10627,Bacteria,Firmicutes
Nocardia abscessus,1407,CRW_16S_B_1073,Bacteria,Actinobacteriota
Lactococcus lactis,1475,CRW_16S_B_10675,Bacteria,Firmicutes
