Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Streptococcus ovis,435,CRW_16S_B_11933,,
Tropheryma whipplei,710,CRW_16S_B_4459,Bacteria,
Streptococcus urinalis,461,CRW_16S_B_11934,,
Tropheryma whipplei,225,CRW_16S_B_4505,Bacteria,
Streptococcus acidominimus,441,CRW_16S_B_11935,,
uncultured alpha proteobacterium,436,CRW_16S_B_4529,,
Streptococcus didelphis,458,CRW_16S_B_11936,,
uncultured alpha proteobacterium,436,CRW_16S_B_4530,,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1200,,
uncultured bacterium,427,CRW_16S_B_4627,Bacteria,
Staphylococcus epidermidis,475,CRW_16S_B_11941,,
bacterium PE03-7G15,593,CRW_16S_B_4643,,
Paenibacillus sp. iMTII6,496,CRW_16S_B_11942,,
bacterium PE03-7G21,651,CRW_16S_B_4644,,
bacterium PE03-7G25,591,CRW_16S_B_4645,,
Staphylococcus epidermidis,495,CRW_16S_B_11943,,
denitrifying bacterium W75b,433,CRW_16S_B_4650,,
uncultured low G+C Gram-positive bacterium,559,CRW_16S_B_11944,,
denitrifying bacterium W10b,433,CRW_16S_B_4651,,
Staphylococcus sp. 101,539,CRW_16S_B_11949,,
denitrifying bacterium W9b,432,CRW_16S_B_4652,,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1201,,
denitrifying bacterium W87a,438,CRW_16S_B_4653,,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1202,,
denitrifying bacterium W103,435,CRW_16S_B_4654,,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1203,,
denitrifying bacterium W40a,435,CRW_16S_B_4655,,
uncultured bacterium,500,CRW_16S_B_12011,,
denitrifying bacterium W40b,434,CRW_16S_B_4656,,
bacterium CV06,502,CRW_16S_B_12012,,
denitrifying bacterium W41a,435,CRW_16S_B_4657,,
Bacillus sp. KT-1,439,CRW_16S_B_12014,,
denitrifying bacterium W45a,435,CRW_16S_B_4658,,
uncultured Bacillus sp.,478,CRW_16S_B_12015,,
denitrifying bacterium W49b,436,CRW_16S_B_4659,,
uncultured bacterium,499,CRW_16S_B_12018,,
denitrifying bacterium W63b,436,CRW_16S_B_4660,,
uncultured bacterium,508,CRW_16S_B_12019,,
denitrifying bacterium W69b,432,CRW_16S_B_4661,,
uncultured bacterium,508,CRW_16S_B_12020,,
denitrifying bacterium W71a,432,CRW_16S_B_4662,,
uncultured bacterium,498,CRW_16S_B_12021,,
Rhizobium sp. MTP-10005,469,CRW_16S_B_4754,,
uncultured bacterium,498,CRW_16S_B_12022,,
uncultured proteobacterium,500,CRW_16S_B_4761,Bacteria,Proteobacteria
Streptococcus bovis,662,CRW_16S_B_12024,,
Streptococcus bovis,666,CRW_16S_B_12027,,
uncultured proteobacterium,500,CRW_16S_B_4762,Bacteria,Proteobacteria
Staphylococcus sp. 6(2005),663,CRW_16S_B_12029,,
Sphingomonas sp. AMi1,644,CRW_16S_B_4764,,
Staphylococcus sp. 12,504,CRW_16S_B_12030,,
Sphingomonas sp. H18,628,CRW_16S_B_4765,,
uncultured bacterium,386,CRW_16S_B_12033,,
uncultured Bradyrhizobium sp.,523,CRW_16S_B_4794,Bacteria,Proteobacteria
uncultured bacterium,478,CRW_16S_B_12034,,
Sphingomonadaceae bacterium PB136,754,CRW_16S_B_4807,,
uncultured bacterium,540,CRW_16S_B_12035,,
uncultured bacterium,432,CRW_16S_B_4848,Bacteria,
uncultured bacterium,501,CRW_16S_B_12036,,
Caulobacter sp. 12HD12,800,CRW_16S_B_4850,,
uncultured bacterium,501,CRW_16S_B_12037,,
Rhizobium sp. 42HD18,777,CRW_16S_B_4851,,
uncultured bacterium,439,CRW_16S_B_12038,,
Sphingomonas sp. 42HD21,773,CRW_16S_B_4852,,
uncultured Paenibacillus sp.,586,CRW_16S_B_12039,,
Sphingomonas sp. 42HD11,783,CRW_16S_B_4853,,
uncultured Staphylococcus sp.,793,CRW_16S_B_12052,,
Sphingomonas sp. 52AD12,755,CRW_16S_B_4854,,
uncultured Staphylococcus sp.,771,CRW_16S_B_12053,,
Sphingomonas sp. 62AD5,728,CRW_16S_B_4855,,
uncultured Staphylococcus sp.,757,CRW_16S_B_12055,,
Sphingomonas sp. 62AD25,613,CRW_16S_B_4856,,
uncultured Staphylococcus sp.,800,CRW_16S_B_12056,,
Sphingomonas sp. 104NP17,742,CRW_16S_B_4860,,
uncultured Staphylococcus sp.,782,CRW_16S_B_12059,,
Sphingomonas sp. Pd-S-(s)-e-D-6(4),561,CRW_16S_B_4861,,
uncultured Staphylococcus sp.,766,CRW_16S_B_12060,,
Sphingomonas sp. Pd-S-(s)-e-D-7(4),695,CRW_16S_B_4862,,
uncultured Staphylococcus sp.,798,CRW_16S_B_12061,,
Sphingomonas sp. Pd-S-(s)-e-D-8(4),655,CRW_16S_B_4863,,
uncultured Staphylococcus sp.,669,CRW_16S_B_12064,,
Sphingomonas sp. Pd-S-(s)-e-D-9(16),737,CRW_16S_B_4864,,
uncultured Staphylococcus sp.,763,CRW_16S_B_12065,,
Sphingomonas sp. Pd-E-(s)-e-D-4(3),584,CRW_16S_B_4865,,
uncultured Staphylococcus sp.,726,CRW_16S_B_12067,,
Sphingomonas sp. Pd-E-(s)-e-D-5(9),657,CRW_16S_B_4866,,
uncultured Staphylococcus sp.,780,CRW_16S_B_12068,,
Sphingomonas sp. Pd-E-(s)-e-D-6(3),613,CRW_16S_B_4867,,
Actinomyces israelii,734,CRW_16S_B_1213,,
Sphingomonas sp. Pd-S-(s)-m-D-1(2),714,CRW_16S_B_4868,,
uncultured Staphylococcus sp.,751,CRW_16S_B_12070,,
Sphingomonas sp. Pd-S-(s)-m-D-2(2),669,CRW_16S_B_4869,,
uncultured Staphylococcus sp.,800,CRW_16S_B_12071,,
Sphingomonas sp. Pd-S-(s)-m-D-8(4),691,CRW_16S_B_4870,,
uncultured Staphylococcus sp.,778,CRW_16S_B_12072,,
uncultured Staphylococcus sp.,792,CRW_16S_B_12074,,
Sphingomonas sp. Pd-S-(s)-m-D-9(3),670,CRW_16S_B_4871,,
uncultured Staphylococcus sp.,730,CRW_16S_B_12079,,
Sphingomonas sp. Pd-S-(s)-m-D-10(11),618,CRW_16S_B_4872,,
uncultured Staphylococcus sp.,765,CRW_16S_B_12080,,
Sphingomonas sp. Pd-E-(s)-m-D-1(4),600,CRW_16S_B_4873,,
uncultured Staphylococcus sp.,784,CRW_16S_B_12083,,
Sphingomonas sp. Pd-E-(s)-m-D-2(4),619,CRW_16S_B_4874,,
uncultured Staphylococcus sp.,723,CRW_16S_B_12086,,
Sphingomonas sp. Pd-S-(s)-l-D-5(2),687,CRW_16S_B_4875,,
Actinomyces israelii,726,CRW_16S_B_1215,,
alpha proteobacterium ARP-2-2,621,CRW_16S_B_4894,,
uncultured Staphylococcus sp.,794,CRW_16S_B_12103,,
alpha proteobacterium ARP-2-6,621,CRW_16S_B_4895,,
uncultured Staphylococcus sp.,754,CRW_16S_B_12104,,
alpha proteobacterium ARP-2-9,621,CRW_16S_B_4896,,
uncultured Staphylococcus sp.,759,CRW_16S_B_12108,,
alpha proteobacterium ARP-2-13,622,CRW_16S_B_4897,,
uncultured Staphylococcus sp.,609,CRW_16S_B_12111,,
alpha proteobacterium ARP-2-20,621,CRW_16S_B_4898,,
uncultured Staphylococcus sp.,759,CRW_16S_B_12112,,
alpha proteobacterium ARP-C3,648,CRW_16S_B_4899,,
uncultured Streptococcaceae bacterium,798,CRW_16S_B_12127,,
Rhizobium tropici,260,CRW_16S_B_4947,Bacteria,Proteobacteria
uncultured Streptococcaceae bacterium,719,CRW_16S_B_12129,,
Rhizobium tropici,260,CRW_16S_B_4948,Bacteria,Proteobacteria
uncultured Streptococcaceae bacterium,773,CRW_16S_B_12130,,
Rhizobium tropici,260,CRW_16S_B_4949,Bacteria,Proteobacteria
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12135,,
grassland soil clone sl1_111,401,CRW_16S_B_4952,,
uncultured Streptococcaceae bacterium,784,CRW_16S_B_12136,,
uncultured soil bacterium S016,420,CRW_16S_B_4958,,
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12137,,
uncultured soil bacterium C0111,410,CRW_16S_B_4959,,
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12138,,
uncultured soil bacterium C046,410,CRW_16S_B_4960,,
uncultured Streptococcaceae bacterium,779,CRW_16S_B_12140,,
maize root bacterium ZmrIs3W,418,CRW_16S_B_4977,,
uncultured Streptococcaceae bacterium,799,CRW_16S_B_12143,,
uncultured maize root bacterium Zmrc264,378,CRW_16S_B_4978,,
uncultured Streptococcaceae bacterium,793,CRW_16S_B_12145,,
Rhizobium sp. esparseta,437,CRW_16S_B_5018,,
uncultured Streptococcaceae bacterium,797,CRW_16S_B_12146,,
Caulobacter sp. FWC 28,437,CRW_16S_B_5019,,
uncultured Streptococcaceae bacterium,772,CRW_16S_B_12147,,
uncultured Sphingomonas sp.,660,CRW_16S_B_5034,Bacteria,Proteobacteria
uncultured Streptococcaceae bacterium,764,CRW_16S_B_12148,,
uncultured Sphingomonas sp.,469,CRW_16S_B_5064,Bacteria,Proteobacteria
uncultured Streptococcaceae bacterium,773,CRW_16S_B_12149,,
uncultured alpha proteobacterium,500,CRW_16S_B_5065,,
uncultured Streptococcaceae bacterium,795,CRW_16S_B_12152,,
uncultured alpha proteobacterium,497,CRW_16S_B_5066,,
uncultured Streptococcaceae bacterium,798,CRW_16S_B_12154,,
uncultured alpha proteobacterium,522,CRW_16S_B_5067,,
uncultured Streptococcaceae bacterium,771,CRW_16S_B_12158,,
uncultured alpha proteobacterium,563,CRW_16S_B_5068,,
uncultured Streptococcaceae bacterium,751,CRW_16S_B_12159,,
uncultured alpha proteobacterium,488,CRW_16S_B_5069,,
uncultured Streptococcaceae bacterium,800,CRW_16S_B_12160,,
uncultured alpha proteobacterium,477,CRW_16S_B_5070,,
uncultured Streptococcaceae bacterium,795,CRW_16S_B_12161,,
uncultured alpha proteobacterium,561,CRW_16S_B_5071,,
uncultured Staphylococcus sp.,784,CRW_16S_B_12167,,
uncultured alpha proteobacterium,561,CRW_16S_B_5072,,
uncultured Staphylococcus sp.,782,CRW_16S_B_12175,,
marine bacterium SIMO-IS123,300,CRW_16S_B_5083,,
uncultured Staphylococcus sp.,800,CRW_16S_B_12180,,
marine bacterium SIMO-IS187,420,CRW_16S_B_5084,,
uncultured Staphylococcus sp.,790,CRW_16S_B_12184,,
marine bacterium SIMO-IS127,257,CRW_16S_B_5085,,
uncultured Staphylococcus sp.,783,CRW_16S_B_12189,,
marine bacterium SIMO-IS135,340,CRW_16S_B_5086,,
uncultured Staphylococcus sp.,748,CRW_16S_B_12190,,
marine bacterium SIMO-IS138,330,CRW_16S_B_5087,,
uncultured Staphylococcus sp.,799,CRW_16S_B_12191,,
marine bacterium SIMO-IS146,330,CRW_16S_B_5088,,
uncultured Staphylococcus sp.,796,CRW_16S_B_12194,,
marine bacterium SIMO-IS150,422,CRW_16S_B_5089,,
uncultured Staphylococcus sp.,788,CRW_16S_B_12196,,
marine bacterium SIMO-IS151,430,CRW_16S_B_5090,,
uncultured Staphylococcus sp.,793,CRW_16S_B_12208,,
marine bacterium SIMO-IS152,406,CRW_16S_B_5091,,
uncultured Staphylococcus sp.,778,CRW_16S_B_12214,,
uncultured Staphylococcus sp.,789,CRW_16S_B_12216,,
marine bacterium SIMO-IS154,340,CRW_16S_B_5092,,
uncultured Staphylococcus sp.,773,CRW_16S_B_12223,,
marine bacterium SIMO-IS155,286,CRW_16S_B_5093,,
uncultured Staphylococcus sp.,792,CRW_16S_B_12225,,
marine bacterium SIMO-IS157,360,CRW_16S_B_5094,,
uncultured Staphylococcus sp.,756,CRW_16S_B_12227,,
marine bacterium SIMO-IS208,229,CRW_16S_B_5095,,
uncultured Staphylococcus sp.,786,CRW_16S_B_12229,,
marine bacterium SIMO-IS218,463,CRW_16S_B_5096,,
uncultured Staphylococcus sp.,752,CRW_16S_B_12233,,
uncultured alpha proteobacterium,701,CRW_16S_B_5099,,
uncultured Staphylococcus sp.,786,CRW_16S_B_12235,,
uncultured alpha proteobacterium,413,CRW_16S_B_5100,,
uncultured Staphylococcus sp.,759,CRW_16S_B_12240,,
uncultured bacterium,521,CRW_16S_B_5102,Bacteria,
uncultured Staphylococcus sp.,780,CRW_16S_B_12246,,
uncultured bacterium,421,CRW_16S_B_5104,Bacteria,
uncultured Staphylococcus sp.,795,CRW_16S_B_12252,,
uncultured bacterium,420,CRW_16S_B_5105,Bacteria,
uncultured Staphylococcus sp.,794,CRW_16S_B_12258,,
uncultured bacterium,420,CRW_16S_B_5106,Bacteria,
uncultured Staphylococcus sp.,791,CRW_16S_B_12270,,
uncultured bacterium,420,CRW_16S_B_5107,Bacteria,
uncultured Staphylococcus sp.,792,CRW_16S_B_12271,,
uncultured bacterium,420,CRW_16S_B_5108,Bacteria,
uncultured Streptococcaceae bacterium,773,CRW_16S_B_12291,,
uncultured Streptococcaceae bacterium,788,CRW_16S_B_12295,,
uncultured bacterium,420,CRW_16S_B_5109,Bacteria,
uncultured Streptococcaceae bacterium,799,CRW_16S_B_12298,,
alpha proteobacterium sj06,542,CRW_16S_B_5276,,
Actinomyces sp.,370,CRW_16S_B_1236,,
alpha proteobacterium sj09,539,CRW_16S_B_5277,,
uncultured Staphylococcus sp.,731,CRW_16S_B_12311,,
alpha proteobacterium sj22,539,CRW_16S_B_5278,,
uncultured Staphylococcus sp.,792,CRW_16S_B_12315,,
alpha proteobacterium wj45,488,CRW_16S_B_5279,,
uncultured Staphylococcus sp.,733,CRW_16S_B_12316,,
alpha proteobacterium zj31,538,CRW_16S_B_5280,,
uncultured Staphylococcus sp.,753,CRW_16S_B_12317,,
alpha proteobacterium zj40,542,CRW_16S_B_5281,,
uncultured Staphylococcus sp.,732,CRW_16S_B_12318,,
alpha proteobacterium Mzo4,472,CRW_16S_B_5282,,
uncultured Staphylococcus sp.,617,CRW_16S_B_12324,,
uncultured alpha proteobacterium,404,CRW_16S_B_5286,,
uncultured Staphylococcus sp.,759,CRW_16S_B_12325,,
uncultured alpha proteobacterium,450,CRW_16S_B_5289,,
uncultured Staphylococcus sp.,793,CRW_16S_B_12326,,
Agrobacterium tumefaciens,261,CRW_16S_B_5305,,
uncultured Staphylococcus sp.,792,CRW_16S_B_12331,,
Blastobacter sp. PS-HalK4,675,CRW_16S_B_5321,,
uncultured Staphylococcus sp.,789,CRW_16S_B_12334,,
uncultured bacterium,375,CRW_16S_B_5324,Bacteria,
uncultured Staphylococcus sp.,730,CRW_16S_B_12337,,
uncultured bacterium,375,CRW_16S_B_5325,Bacteria,
uncultured Staphylococcus sp.,764,CRW_16S_B_12340,,
uncultured bacterium,375,CRW_16S_B_5326,Bacteria,
uncultured Staphylococcus sp.,781,CRW_16S_B_12343,,
uncultured Staphylococcus sp.,721,CRW_16S_B_12344,,
uncultured bacterium,375,CRW_16S_B_5327,Bacteria,
uncultured Staphylococcus sp.,699,CRW_16S_B_12348,,
uncultured bacterium,430,CRW_16S_B_5328,Bacteria,
uncultured Staphylococcus sp.,786,CRW_16S_B_12349,,
uncultured bacterium,430,CRW_16S_B_5329,Bacteria,
uncultured Staphylococcus sp.,800,CRW_16S_B_12351,,
uncultured alpha proteobacterium,514,CRW_16S_B_5332,,
uncultured Staphylococcus sp.,682,CRW_16S_B_12352,,
uncultured alpha proteobacterium,564,CRW_16S_B_5333,,
uncultured Staphylococcus sp.,703,CRW_16S_B_12360,,
uncultured alpha proteobacterium,593,CRW_16S_B_5334,,
uncultured Staphylococcus sp.,650,CRW_16S_B_12363,,
uncultured alpha proteobacterium,658,CRW_16S_B_5335,,
uncultured Staphylococcus sp.,770,CRW_16S_B_12366,,
uncultured Bradyrhizobium sp.,588,CRW_16S_B_5336,Bacteria,Proteobacteria
uncultured Staphylococcus sp.,774,CRW_16S_B_12367,,
uncultured Sphingomonas sp.,559,CRW_16S_B_5337,Bacteria,Proteobacteria
uncultured Staphylococcus sp.,796,CRW_16S_B_12368,,
Bradyrhizobium japonicum,592,CRW_16S_B_5338,Bacteria,Proteobacteria
uncultured Staphylococcus sp.,772,CRW_16S_B_12375,,
Bradyrhizobium japonicum,593,CRW_16S_B_5339,Bacteria,Proteobacteria
uncultured Staphylococcus sp.,710,CRW_16S_B_12378,,
Agrobacterium tumefaciens,390,CRW_16S_B_5340,,
uncultured Staphylococcus sp.,683,CRW_16S_B_12385,,
Bradyrhizobium sp. MG21,785,CRW_16S_B_5344,,
uncultured Staphylococcus sp.,745,CRW_16S_B_12386,,
Bradyrhizobium sp. MG22,791,CRW_16S_B_5345,,
uncultured Staphylococcus sp.,740,CRW_16S_B_12387,,
uncultured soil bacterium,430,CRW_16S_B_5352,Bacteria,
uncultured Staphylococcus sp.,778,CRW_16S_B_12395,,
uncultured soil bacterium,430,CRW_16S_B_5353,Bacteria,
uncultured Staphylococcus sp.,729,CRW_16S_B_12412,,
uncultured soil bacterium,430,CRW_16S_B_5354,Bacteria,
uncultured Staphylococcus sp.,724,CRW_16S_B_12416,,
alpha proteobacterium TH-N40,588,CRW_16S_B_5356,,
uncultured Staphylococcus sp.,728,CRW_16S_B_12417,,
,498,CRW_16S_NA_5372,,
uncultured Staphylococcus sp.,742,CRW_16S_B_12419,,
,498,CRW_16S_NA_5373,,
uncultured Staphylococcus sp.,714,CRW_16S_B_12420,,
Sphingomonas sp. MN 57.2,610,CRW_16S_B_5375,,
uncultured Staphylococcus sp.,786,CRW_16S_B_12422,,
uncultured bacterium,370,CRW_16S_B_5388,Bacteria,
uncultured Staphylococcus sp.,740,CRW_16S_B_12423,,
uncultured bacterium,370,CRW_16S_B_5389,Bacteria,
uncultured Staphylococcus sp.,727,CRW_16S_B_12427,,
uncultured bacterium,369,CRW_16S_B_5393,Bacteria,
uncultured Staphylococcus sp.,711,CRW_16S_B_12428,,
uncultured Bradyrhizobium sp.,371,CRW_16S_B_5394,Bacteria,Proteobacteria
uncultured Staphylococcus sp.,740,CRW_16S_B_12432,,
uncultured Bradyrhizobium sp.,371,CRW_16S_B_5395,Bacteria,Proteobacteria
uncultured Staphylococcus sp.,716,CRW_16S_B_12435,,
uncultured Staphylococcus sp.,743,CRW_16S_B_12437,,
uncultured Staphylococcus sp.,861,CRW_16S_B_9940,Bacteria,Firmicutes
uncultured Staphylococcus sp.,857,CRW_16S_B_9941,Bacteria,Firmicutes
uncultured Staphylococcus sp.,856,CRW_16S_B_9942,Bacteria,Firmicutes
uncultured Staphylococcus sp.,856,CRW_16S_B_9943,Bacteria,Firmicutes
uncultured Staphylococcus sp.,857,CRW_16S_B_9944,Bacteria,Firmicutes
uncultured Staphylococcus sp.,829,CRW_16S_B_9945,Bacteria,Firmicutes
uncultured Staphylococcus sp.,855,CRW_16S_B_9946,Bacteria,Firmicutes
uncultured Staphylococcus sp.,857,CRW_16S_B_9947,Bacteria,Firmicutes
uncultured Staphylococcus sp.,806,CRW_16S_B_9948,Bacteria,Firmicutes
uncultured Staphylococcus sp.,805,CRW_16S_B_9949,Bacteria,Firmicutes
uncultured Staphylococcus sp.,888,CRW_16S_B_9951,Bacteria,Firmicutes
uncultured Staphylococcus sp.,891,CRW_16S_B_9952,Bacteria,Firmicutes
uncultured Staphylococcus sp.,878,CRW_16S_B_9953,Bacteria,Firmicutes
uncultured Staphylococcus sp.,895,CRW_16S_B_9954,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_9955,Bacteria,Firmicutes
uncultured Staphylococcus sp.,857,CRW_16S_B_9956,Bacteria,Firmicutes
uncultured Staphylococcus sp.,856,CRW_16S_B_9957,Bacteria,Firmicutes
uncultured Staphylococcus sp.,840,CRW_16S_B_9958,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_9959,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_9960,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,856,CRW_16S_B_9969,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,856,CRW_16S_B_9970,Bacteria,Firmicutes
Bacillus niacini,819,CRW_16S_B_9981,Bacteria,Firmicutes
uncultured Bacillus sp.,916,CRW_16S_B_10061,Bacteria,Firmicutes
uncultured Bacillus sp.,891,CRW_16S_B_10062,Bacteria,Firmicutes
uncultured Bacillus sp.,889,CRW_16S_B_10063,Bacteria,Firmicutes
uncultured Bacillus sp.,884,CRW_16S_B_10064,Bacteria,Firmicutes
uncultured Bacillus sp.,916,CRW_16S_B_10065,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10066,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10067,Bacteria,Firmicutes
uncultured Bacillus sp.,902,CRW_16S_B_10068,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10069,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10070,Bacteria,Firmicutes
uncultured Bacillus sp.,906,CRW_16S_B_10071,Bacteria,Firmicutes
uncultured Bacillus sp.,907,CRW_16S_B_10072,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10073,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10074,Bacteria,Firmicutes
uncultured Bacillus sp.,911,CRW_16S_B_10075,Bacteria,Firmicutes
uncultured Bacillus sp.,902,CRW_16S_B_10076,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10077,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10078,Bacteria,Firmicutes
uncultured Bacillus sp.,901,CRW_16S_B_10079,Bacteria,Firmicutes
Bacillus cereus,847,CRW_16S_B_10116,Bacteria,Firmicutes
Bacillus cereus,857,CRW_16S_B_10117,Bacteria,Firmicutes
uncultured Lactococcus sp.,862,CRW_16S_B_10135,Bacteria,Firmicutes
Bacillus sp. STR-Y-O,884,CRW_16S_B_10144,,
Bacillus sp. S14,849,CRW_16S_B_10154,,
uncultured Bacilli bacterium,914,CRW_16S_B_10191,Bacteria,Firmicutes
uncultured Bacilli bacterium,928,CRW_16S_B_10192,Bacteria,Firmicutes
uncultured Bacilli bacterium,914,CRW_16S_B_10193,Bacteria,Firmicutes
uncultured Bacilli bacterium,928,CRW_16S_B_10194,Bacteria,Firmicutes
Bacillus sp. F804,807,CRW_16S_B_10213,,
Bacillus sp. R-6521,950,CRW_16S_B_10239,,
uncultured Bacillaceae bacterium,907,CRW_16S_B_10241,Bacteria,Firmicutes
Staphylococcus sp. AI-9,840,CRW_16S_B_10264,,
Staphylococcus sp. AI-22,876,CRW_16S_B_10265,,
uncultured low G+C Gram-positive bacterium,892,CRW_16S_B_10316,Bacteria,Firmicutes
uncultured Staphylococcus sp.,926,CRW_16S_B_10331,Bacteria,Firmicutes
uncultured Staphylococcus sp.,926,CRW_16S_B_10332,Bacteria,Firmicutes
Staphylococcus sp. RG-25,913,CRW_16S_B_10434,,
Bacillus sp. 34/09,861,CRW_16S_B_10441,,
Micromonospora sp. P-XS,845,CRW_16S_B_1052,,
Bacillus sp. 13IX/A01/165,863,CRW_16S_B_10582,,
Staphylococcus epidermidis,847,CRW_16S_B_10606,Bacteria,Firmicutes
Halobacillus salinus,904,CRW_16S_B_10614,Bacteria,Firmicutes
Halobacillus trueperi,910,CRW_16S_B_10619,Bacteria,Firmicutes
Bacillus subtilis,836,CRW_16S_B_10621,Bacteria,Firmicutes
Bacillus sp. NRRL B-23940,829,CRW_16S_B_10633,,
Bacillus sp. NRRL B-23939,815,CRW_16S_B_10634,,
Bacillus sp. NRRL B-23937,815,CRW_16S_B_10635,,
Bacillus sp. NRRL B-23938,811,CRW_16S_B_10636,,
Bacillus cereus,943,CRW_16S_B_10637,Bacteria,Firmicutes
Bacillus cereus,949,CRW_16S_B_10638,Bacteria,Firmicutes
Bacillus cereus,960,CRW_16S_B_10639,Bacteria,Firmicutes
Bacillus cereus,937,CRW_16S_B_10640,Bacteria,Firmicutes
Bacillus sp. NRRL B-23976,967,CRW_16S_B_10641,,
Bacillus subtilis,961,CRW_16S_B_10642,Bacteria,Firmicutes
Bacillus sp. NRRL B-23964,963,CRW_16S_B_10643,,
Bacillus subtilis,939,CRW_16S_B_10644,Bacteria,Firmicutes
Bacillus subtilis,939,CRW_16S_B_10645,Bacteria,Firmicutes
Bacillus sp. NRRL B-23980,936,CRW_16S_B_10646,,
Bacillus subtilis,804,CRW_16S_B_10647,Bacteria,Firmicutes
Bacillus sp. NRRL B-23973,804,CRW_16S_B_10648,,
Bacillus subtilis,804,CRW_16S_B_10649,Bacteria,Firmicutes
Bacillus sp. NRRL B-23935,815,CRW_16S_B_10650,,
Bacillus subtilis,811,CRW_16S_B_10651,Bacteria,Firmicutes
Bacillus sp. NRRL B-23958,954,CRW_16S_B_10652,,
Bacillus sp. NRRL B-23959,938,CRW_16S_B_10653,,
Bacillus sp. NRRL B-23977,808,CRW_16S_B_10654,,
Bacillus sp. NRRL B-23954,961,CRW_16S_B_10655,,
Bacillus sp. NRRL B-23956,955,CRW_16S_B_10656,,
Bacillus sp. NRRL B-23970,942,CRW_16S_B_10657,,
Bacillus pumilus,809,CRW_16S_B_10658,Bacteria,Firmicutes
Bacillus pumilus,805,CRW_16S_B_10659,Bacteria,Firmicutes
Bacillus pumilus,956,CRW_16S_B_10660,Bacteria,Firmicutes
Bacillus pumilus,957,CRW_16S_B_10661,Bacteria,Firmicutes
Bacillus sp. NRRL B-23982,943,CRW_16S_B_10662,,
Staphylococcus epidermidis,802,CRW_16S_B_10798,Bacteria,Firmicutes
Bacillus cereus,802,CRW_16S_B_10800,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_10834,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_10836,Bacteria,Firmicutes
uncultured Streptococcus sp.,801,CRW_16S_B_10840,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_10842,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_10849,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_10851,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_10853,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_10855,Bacteria,Firmicutes
uncultured Staphylococcus sp.,823,CRW_16S_B_10859,Bacteria,Firmicutes
uncultured Staphylococcus sp.,801,CRW_16S_B_10865,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_10869,Bacteria,Firmicutes
uncultured Streptococcus sp.,807,CRW_16S_B_10870,Bacteria,Firmicutes
uncultured Streptococcus sp.,840,CRW_16S_B_10871,Bacteria,Firmicutes
uncultured Staphylococcus sp.,866,CRW_16S_B_10872,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_10873,Bacteria,Firmicutes
uncultured Staphylococcus sp.,872,CRW_16S_B_10874,Bacteria,Firmicutes
uncultured Staphylococcus sp.,872,CRW_16S_B_10875,Bacteria,Firmicutes
uncultured Staphylococcus sp.,862,CRW_16S_B_10876,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_10877,Bacteria,Firmicutes
uncultured Staphylococcus sp.,872,CRW_16S_B_10878,Bacteria,Firmicutes
uncultured Staphylococcus sp.,880,CRW_16S_B_10879,Bacteria,Firmicutes
uncultured Staphylococcus sp.,881,CRW_16S_B_10880,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_10881,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_10883,Bacteria,Firmicutes
